pickup_zone,avg_trip_distance,bkt_tip_amount,val_start,val_end
213,2.414705882352941,84,-0.4221450004209624,2.20140089243116900
68,2.4025000000000003,93,23.1897680352482202,25.81331392810035160
45,2.4006770356816105,84,-0.4221450004209624,2.20140089243116900
248,2.4,121,96.6490530351078994,99.27259892796003080
215,2.39,135,133.3786955350377390,136.00224142788987040
83,2.3875,84,-0.4221450004209624,2.20140089243116900
145,2.386310225408588,84,-0.4221450004209624,2.20140089243116900
49,2.375,89,12.6955844638396946,15.31913035669182600
15,2.3528571428571428,91,17.9426762495439574,20.56622214239608880
180,2.3460844748858407,84,-0.4221450004209624,2.20140089243116900
253,2.3440529587421546,84,-0.4221450004209624,2.20140089243116900
15,2.343469699070864,84,-0.4221450004209624,2.20140089243116900
155,2.3432887700534755,84,-0.4221450004209624,2.20140089243116900
75,2.34,122,99.2725989279600308,101.89614482081216220
113,2.330385438972163,84,-0.4221450004209624,2.20140089243116900
65,2.3199818082590493,84,-0.4221450004209624,2.20140089243116900
255,2.31,91,17.9426762495439574,20.56622214239608880
22,2.3066718266253905,84,-0.4221450004209624,2.20140089243116900
36,2.2927794658563885,84,-0.4221450004209624,2.20140089243116900
-1,2.29,105,54.6723187494737970,57.29586464232592840
49,2.283661041819515,84,-0.4221450004209624,2.20140089243116900
33,2.2830815204398722,84,-0.4221450004209624,2.20140089243116900
139,2.2623529411764705,84,-0.4221450004209624,2.20140089243116900
75,2.2166666666666663,105,54.6723187494737970,57.29586464232592840
141,2.2137120975304843,84,-0.4221450004209624,2.20140089243116900
256,2.21,90,15.3191303566918260,17.94267624954395740
116,2.21,107,59.9194105351780598,62.54295642803019120
97,2.2,103,49.4252269637695342,52.04877285662166560
26,2.2,87,7.4484926781354318,10.07203857098756320
59,2.2,88,10.0720385709875632,12.69558446383969460
98,2.2,85,2.2014008924311690,4.82494678528330040
162,2.2,95,28.4368598209524830,31.06040571380461440
257,2.1887499999999998,84,-0.4221450004209624,2.20140089243116900
220,2.1713630136986297,84,-0.4221450004209624,2.20140089243116900
248,2.1550000000000002,118,88.7784153565515052,91.40196124940363660
105,2.150951776649746,84,-0.4221450004209624,2.20140089243116900
235,2.134376350453772,84,-0.4221450004209624,2.20140089243116900
193,2.1333333333333333,93,23.1897680352482202,25.81331392810035160
165,2.1058208955223887,84,-0.4221450004209624,2.20140089243116900
-1,2.1,124,104.5196907136642936,107.14323660651642500
72,2.075460433540083,84,-0.4221450004209624,2.20140089243116900
145,2.0625,99,38.9310433923610086,41.55458928521314000
157,2.0571332712022374,84,-0.4221450004209624,2.20140089243116900
54,2.05375,84,-0.4221450004209624,2.20140089243116900
39,2.05,102,46.8016810709174028,49.42522696376953420
154,2.03,109,65.1665023208823226,67.79004821373445400
41,2.0225,102,46.8016810709174028,49.42522696376953420
5,2.02,85,2.2014008924311690,4.82494678528330040
154,2.012,122,99.2725989279600308,101.89614482081216220
229,2.007208864976635,84,-0.4221450004209624,2.20140089243116900
71,2.0,92,20.5662221423960888,23.18976803524822020
-1,2.0,156,188.4731592849324984,191.09670517778462980
157,2.0,99,38.9310433923610086,41.55458928521314000
85,2.0,102,46.8016810709174028,49.42522696376953420
67,2.0,90,15.3191303566918260,17.94267624954395740
62,1.9657142857142857,84,-0.4221450004209624,2.20140089243116900
141,1.96,114,78.2842317851429796,80.90777767799511100
106,1.96,129,117.6374201779249506,120.26096607077708200
172,1.9546971400024988,84,-0.4221450004209624,2.20140089243116900
64,1.9533333333333334,89,12.6955844638396946,15.31913035669182600
-1,1.9520504385964808,84,-0.4221450004209624,2.20140089243116900
78,1.9500000000000002,95,28.4368598209524830,31.06040571380461440
61,1.94,95,28.4368598209524830,31.06040571380461440
39,1.94,100,41.5545892852131400,44.17813517806527140
117,1.9364314673857579,84,-0.4221450004209624,2.20140089243116900
159,1.9233333333333331,85,2.2014008924311690,4.82494678528330040
215,1.913970233489606,84,-0.4221450004209624,2.20140089243116900
-1,1.9,132,125.5080578564813448,128.13160374933347620
91,1.9,97,33.6839516066567458,36.30749749950887720
75,1.898089921851206,84,-0.4221450004209624,2.20140089243116900
226,1.8611116716227645,84,-0.4221450004209624,2.20140089243116900
94,1.86,91,17.9426762495439574,20.56622214239608880
41,1.83,160,198.9673428563410240,201.59088874919315540
164,1.8,99,38.9310433923610086,41.55458928521314000
248,1.78,102,46.8016810709174028,49.42522696376953420
224,1.78,84,-0.4221450004209624,2.20140089243116900
114,1.7738576693556678,84,-0.4221450004209624,2.20140089243116900
154,1.77307982217458,84,-0.4221450004209624,2.20140089243116900
229,1.75,126,109.7667824993685564,112.39032839222068780
146,1.7466666666666668,84,-0.4221450004209624,2.20140089243116900
164,1.743506851430859,84,-0.4221450004209624,2.20140089243116900
39,1.7350410791707562,84,-0.4221450004209624,2.20140089243116900
180,1.7333333333333334,94,25.8133139281003516,28.43685982095248300
171,1.73097199843965,84,-0.4221450004209624,2.20140089243116900
136,1.7277212462804517,84,-0.4221450004209624,2.20140089243116900
240,1.7265074137003569,84,-0.4221450004209624,2.20140089243116900
142,1.7185714285714286,84,-0.4221450004209624,2.20140089243116900
71,1.71,95,28.4368598209524830,31.06040571380461440
117,1.7,291,542.6518548199702374,545.27540071282236880
172,1.7,103,49.4252269637695342,52.04877285662166560
128,1.7,101,44.1781351780652714,46.80168107091740280
33,1.7,108,62.5429564280301912,65.16650232088232260
235,1.68,99,38.9310433923610086,41.55458928521314000
41,1.6633333333333333,105,54.6723187494737970,57.29586464232592840
106,1.6575379834254014,84,-0.4221450004209624,2.20140089243116900
71,1.65,90,15.3191303566918260,17.94267624954395740
239,1.64,126,109.7667824993685564,112.39032839222068780
202,1.633333333333333,84,-0.4221450004209624,2.20140089243116900
239,1.6296014499326066,84,-0.4221450004209624,2.20140089243116900
-1,1.62,103,49.4252269637695342,52.04877285662166560
154,1.6,126,109.7667824993685564,112.39032839222068780
75,1.6,114,78.2842317851429796,80.90777767799511100
55,1.6,97,33.6839516066567458,36.30749749950887720
87,1.5997796688198578,84,-0.4221450004209624,2.20140089243116900
41,1.58,118,88.7784153565515052,91.40196124940363660
154,1.56,130,120.2609660707770820,122.88451196362921340
114,1.56,126,109.7667824993685564,112.39032839222068780
70,1.55,112,73.0371399994387168,75.66068589229084820
41,1.5,110,67.7900482137344540,70.41359410658658540
137,1.5,122,99.2725989279600308,101.89614482081216220
13,1.5,95,28.4368598209524830,31.06040571380461440
205,1.5,84,-0.4221450004209624,2.20140089243116900
228,1.45,103,49.4252269637695342,52.04877285662166560
154,1.45,128,115.0138742850728192,117.63742017792495060
85,1.44,198,298.6620867847220172,301.28563267757414860
232,1.4314285714285713,84,-0.4221450004209624,2.20140089243116900
167,1.42,84,-0.4221450004209624,2.20140089243116900
96,1.4000000000000001,95,28.4368598209524830,31.06040571380461440
56,1.4,90,15.3191303566918260,17.94267624954395740
-1,1.4,139,143.8728791064462646,146.49642499929839600
117,1.39,116,83.5313235708472424,86.15486946369937380
246,1.355,84,-0.4221450004209624,2.20140089243116900
56,1.35,87,7.4484926781354318,10.07203857098756320
15,1.3233333333333333,103,49.4252269637695342,52.04877285662166560
103,1.32,95,28.4368598209524830,31.06040571380461440
67,1.32,85,2.2014008924311690,4.82494678528330040
248,1.31,105,54.6723187494737970,57.29586464232592840
15,1.3,118,88.7784153565515052,91.40196124940363660
15,1.3,110,67.7900482137344540,70.41359410658658540
19,1.3,95,28.4368598209524830,31.06040571380461440
123,1.27,84,-0.4221450004209624,2.20140089243116900
136,1.2,107,59.9194105351780598,62.54295642803019120
207,1.2,84,-0.4221450004209624,2.20140089243116900
193,1.2,99,38.9310433923610086,41.55458928521314000
117,1.2,102,46.8016810709174028,49.42522696376953420
6,1.2,107,59.9194105351780598,62.54295642803019120
179,1.1614285714285715,84,-0.4221450004209624,2.20140089243116900
76,1.16,86,4.8249467852833004,7.44849267813543180
211,1.1333333333333333,84,-0.4221450004209624,2.20140089243116900
114,1.11,114,78.2842317851429796,80.90777767799511100
87,1.11,109,65.1665023208823226,67.79004821373445400
253,1.11,100,41.5545892852131400,44.17813517806527140
229,1.1,102,46.8016810709174028,49.42522696376953420
102,1.1,84,-0.4221450004209624,2.20140089243116900
208,1.1,100,41.5545892852131400,44.17813517806527140
41,1.09,154,183.2260674992282356,185.84961339208036700
240,1.09,114,78.2842317851429796,80.90777767799511100
117,1.07,115,80.9077776779951110,83.53132357084724240
253,1.03,112,73.0371399994387168,75.66068589229084820
248,1.0,122,99.2725989279600308,101.89614482081216220
253,1.0,107,59.9194105351780598,62.54295642803019120
239,1.0,464,996.5252942833889696,999.14884017624110100
239,1.0,154,183.2260674992282356,185.84961339208036700
239,1.0,198,298.6620867847220172,301.28563267757414860
118,1.0,99,38.9310433923610086,41.55458928521314000
144,0.99,95,28.4368598209524830,31.06040571380461440
41,0.93,83,-3.0456908932730938,-0.42214500042096240
75,0.92,79,-13.5398744646816194,-10.91632857182948800
-1,0.9142857142857144,126,109.7667824993685564,112.39032839222068780
145,0.9,117,86.1548694636993738,88.77841535655150520
248,0.9,98,36.3074974995088772,38.93104339236100860
106,0.89,83,-3.0456908932730938,-0.42214500042096240
-1,0.8833333333333334,122,99.2725989279600308,101.89614482081216220
106,0.87,117,86.1548694636993738,88.77841535655150520
86,0.85,95,28.4368598209524830,31.06040571380461440
239,0.85,110,67.7900482137344540,70.41359410658658540
96,0.84,105,54.6723187494737970,57.29586464232592840
199,0.8333333333333334,198,298.6620867847220172,301.28563267757414860
-1,0.83,0,-220.8000000000000000,-218.17645410714786860
-1,0.83,168,219.9557099991580752,222.57925589201020660
171,0.81,96,31.0604057138046144,33.68395160665674580
135,0.8,94,25.8133139281003516,28.43685982095248300
41,0.8,104,52.0487728566216656,54.67231874947379700
229,0.8,112,73.0371399994387168,75.66068589229084820
99,0.8,87,7.4484926781354318,10.07203857098756320
9,0.8,179,248.8147148205315206,251.43826071338365200
106,0.8,103,49.4252269637695342,52.04877285662166560
180,0.79,83,-3.0456908932730938,-0.42214500042096240
114,0.79,70,-37.1517875003508020,-34.52824160749867060
49,0.7766666666666667,103,49.4252269637695342,52.04877285662166560
239,0.75,115,80.9077776779951110,83.53132357084724240
-1,0.7164285714285714,110,67.7900482137344540,70.41359410658658540
154,0.7066666666666667,83,-3.0456908932730938,-0.42214500042096240
114,0.7,109,65.1665023208823226,67.79004821373445400
141,0.7,122,99.2725989279600308,101.89614482081216220
65,0.7,95,28.4368598209524830,31.06040571380461440
96,0.7,112,73.0371399994387168,75.66068589229084820
181,0.7,87,7.4484926781354318,10.07203857098756320
75,0.675,83,-3.0456908932730938,-0.42214500042096240
-1,0.6599999999999999,113,75.6606858922908482,78.28423178514297960
248,0.6333333333333334,107,59.9194105351780598,62.54295642803019120
9,0.615,91,17.9426762495439574,20.56622214239608880
239,0.6074999999999999,107,59.9194105351780598,62.54295642803019120
127,0.6,127,112.3903283922206878,115.01387428507281920
179,0.6,103,49.4252269637695342,52.04877285662166560
48,0.5963636363636363,84,-0.4221450004209624,2.20140089243116900
239,0.52,60,-63.3872464288721160,-60.76370053601998460
194,0.5,89,12.6955844638396946,15.31913035669182600
70,0.5,102,46.8016810709174028,49.42522696376953420
143,0.5,293,547.8989466056745002,550.52249249852663160
61,0.48666666666666675,107,59.9194105351780598,62.54295642803019120
41,0.48,71,-34.5282416074986706,-31.90469571464653920
68,0.47,92,20.5662221423960888,23.18976803524822020
142,0.45,88,10.0720385709875632,12.69558446383969460
239,0.435,114,78.2842317851429796,80.90777767799511100
61,0.43333333333333335,93,23.1897680352482202,25.81331392810035160
161,0.41,96,31.0604057138046144,33.68395160665674580
142,0.4,87,7.4484926781354318,10.07203857098756320
74,0.4,99,38.9310433923610086,41.55458928521314000
215,0.4,102,46.8016810709174028,49.42522696376953420
15,0.4,111,70.4135941065865854,73.03713999943871680
221,0.34,94,25.8133139281003516,28.43685982095248300
43,0.34,101,44.1781351780652714,46.80168107091740280
199,0.3,92,20.5662221423960888,23.18976803524822020
92,0.3,107,59.9194105351780598,62.54295642803019120
74,0.3,92,20.5662221423960888,23.18976803524822020
117,0.29,83,-3.0456908932730938,-0.42214500042096240
68,0.29,255,448.2042026772935070,450.82774857014563840
35,0.28,92,20.5662221423960888,23.18976803524822020
239,0.26,83,-3.0456908932730938,-0.42214500042096240
-1,0.25,120,94.0255071422557680,96.64905303510789940
55,0.25,101,44.1781351780652714,46.80168107091740280
248,0.22333333333333336,83,-3.0456908932730938,-0.42214500042096240
26,0.2,88,10.0720385709875632,12.69558446383969460
198,0.2,93,23.1897680352482202,25.81331392810035160
72,0.2,102,46.8016810709174028,49.42522696376953420
41,0.2,111,70.4135941065865854,73.03713999943871680
41,0.2,123,101.8961448208121622,104.51969071366429360
253,0.2,152,177.9789757135239728,180.60252160637610420
163,0.2,91,17.9426762495439574,20.56622214239608880
-1,0.18,109,65.1665023208823226,67.79004821373445400
116,0.17333333333333334,122,99.2725989279600308,101.89614482081216220
229,0.16999999999999998,83,-3.0456908932730938,-0.42214500042096240
-1,0.15,131,122.8845119636292134,125.50805785648134480
107,0.145,84,-0.4221450004209624,2.20140089243116900
178,0.14,101,44.1781351780652714,46.80168107091740280
116,0.12333333333333334,96,31.0604057138046144,33.68395160665674580
124,0.1,89,12.6955844638396946,15.31913035669182600
129,0.1,92,20.5662221423960888,23.18976803524822020
15,0.1,83,-3.0456908932730938,-0.42214500042096240
76,0.1,94,25.8133139281003516,28.43685982095248300
6,0.1,112,73.0371399994387168,75.66068589229084820
229,0.1,117,86.1548694636993738,88.77841535655150520
74,0.1,145,159.6141544635590530,162.23770035641118440
15,0.1,141,149.1199708921505274,151.74351678500265880
143,0.1,118,88.7784153565515052,91.40196124940363660
39,0.1,110,67.7900482137344540,70.41359410658658540
118,0.1,97,33.6839516066567458,36.30749749950887720
154,0.1,197,296.0385408918698858,298.66208678472201720
72,0.09,122,99.2725989279600308,101.89614482081216220
88,0.07,90,15.3191303566918260,17.94267624954395740
116,0.06,101,44.1781351780652714,46.80168107091740280
154,0.06,115,80.9077776779951110,83.53132357084724240
-1,0.05,129,117.6374201779249506,120.26096607077708200
-1,0.05,117,86.1548694636993738,88.77841535655150520
164,0.05,80,-10.9163285718294880,-8.29278267897735660
75,0.05,117,86.1548694636993738,88.77841535655150520
-1,0.03,80,-10.9163285718294880,-8.29278267897735660
-1,0.022500000000000003,115,80.9077776779951110,83.53132357084724240
143,0.020625,83,-3.0456908932730938,-0.42214500042096240
114,0.02,83,-3.0456908932730938,-0.42214500042096240
217,0.02,88,10.0720385709875632,12.69558446383969460
132,0.02,102,46.8016810709174028,49.42522696376953420
6,0.01,102,46.8016810709174028,49.42522696376953420
161,0.01,101,44.1781351780652714,46.80168107091740280
8,0.01,79,-13.5398744646816194,-10.91632857182948800
87,0.01,83,-3.0456908932730938,-0.42214500042096240
189,0.005,84,-0.4221450004209624,2.20140089243116900
-1,2.3255813953488373E-4,83,-3.0456908932730938,-0.42214500042096240
109,0.0,92,20.5662221423960888,23.18976803524822020
131,0.0,77,-18.7869662503858822,-16.16342035753375080
144,0.0,88,10.0720385709875632,12.69558446383969460
2,0.0,90,15.3191303566918260,17.94267624954395740
222,0.0,88,10.0720385709875632,12.69558446383969460
-1,0.0,179,248.8147148205315206,251.43826071338365200
84,0.0,95,28.4368598209524830,31.06040571380461440
77,0.0,87,7.4484926781354318,10.07203857098756320
228,0.0,97,33.6839516066567458,36.30749749950887720
63,0.0,93,23.1897680352482202,25.81331392810035160
180,0.0,103,49.4252269637695342,52.04877285662166560
140,0.0,84,-0.4221450004209624,2.20140089243116900
9,0.0,98,36.3074974995088772,38.93104339236100860
155,0.0,103,49.4252269637695342,52.04877285662166560
128,0.0,99,38.9310433923610086,41.55458928521314000
68,0.0,98,36.3074974995088772,38.93104339236100860
212,0.0,93,23.1897680352482202,25.81331392810035160
253,0.0,103,49.4252269637695342,52.04877285662166560
-1,0.0,162,204.2144346420452868,206.83798053489741820
43,0.0,57,-71.2578841074285102,-68.63433821457637880
93,0.0,89,12.6955844638396946,15.31913035669182600
229,0.0,115,80.9077776779951110,83.53132357084724240
257,0.0,93,23.1897680352482202,25.81331392810035160
134,0.0,103,49.4252269637695342,52.04877285662166560
116,0.0,141,149.1199708921505274,151.74351678500265880
29,0.0,89,12.6955844638396946,15.31913035669182600
-1,0.0,119,91.4019612494036366,94.02550714225576800
1,0.0,141,149.1199708921505274,151.74351678500265880
190,0.0,92,20.5662221423960888,23.18976803524822020
126,0.0,92,20.5662221423960888,23.18976803524822020
147,0.0,88,10.0720385709875632,12.69558446383969460
175,0.0,98,36.3074974995088772,38.93104339236100860
215,0.0,80,-10.9163285718294880,-8.29278267897735660
-1,0.0,141,149.1199708921505274,151.74351678500265880
180,0.0,121,96.6490530351078994,99.27259892796003080
-1,0.0,130,120.2609660707770820,122.88451196362921340
109,0.0,112,73.0371399994387168,75.66068589229084820
51,0.0,93,23.1897680352482202,25.81331392810035160
239,0.0,236,398.3568307131030104,400.98037660595514180
113,0.0,94,25.8133139281003516,28.43685982095248300
116,0.0,113,75.6606858922908482,78.28423178514297960
93,0.0,93,23.1897680352482202,25.81331392810035160
162,0.0,92,20.5662221423960888,23.18976803524822020
-1,0.0,255,448.2042026772935070,450.82774857014563840
223,0.0,116,83.5313235708472424,86.15486946369937380
-1,0.0,153,180.6025216063761042,183.22606749922823560
116,0.0,83,-3.0456908932730938,-0.42214500042096240
170,0.0,107,59.9194105351780598,62.54295642803019120
33,0.0,93,23.1897680352482202,25.81331392810035160
15,0.0,96,31.0604057138046144,33.68395160665674580
68,0.0,95,28.4368598209524830,31.06040571380461440
34,0.0,92,20.5662221423960888,23.18976803524822020
150,0.0,94,25.8133139281003516,28.43685982095248300
-1,0.0,140,146.4964249992983960,149.11997089215052740
135,0.0,87,7.4484926781354318,10.07203857098756320
32,0.0,86,4.8249467852833004,7.44849267813543180
132,0.0,96,31.0604057138046144,33.68395160665674580
85,0.0,124,104.5196907136642936,107.14323660651642500
116,0.0,99,38.9310433923610086,41.55458928521314000
79,0.0,94,25.8133139281003516,28.43685982095248300
-1,0.0,160,198.9673428563410240,201.59088874919315540
143,0.0,112,73.0371399994387168,75.66068589229084820
155,0.0,99,38.9310433923610086,41.55458928521314000
228,0.0,427,899.4540962478601078,902.07764214071223920
8,0.0,103,49.4252269637695342,52.04877285662166560
217,0.0,90,15.3191303566918260,17.94267624954395740
109,0.0,108,62.5429564280301912,65.16650232088232260
179,0.0,87,7.4484926781354318,10.07203857098756320
-1,0.0,198,298.6620867847220172,301.28563267757414860
178,0.0,103,49.4252269637695342,52.04877285662166560
245,0.0,94,25.8133139281003516,28.43685982095248300
103,0.0,99,38.9310433923610086,41.55458928521314000
116,0.0,97,33.6839516066567458,36.30749749950887720
91,0.0,101,44.1781351780652714,46.80168107091740280
-1,0.0,81,-8.2927826789773566,-5.66923678612522520
178,0.0,127,112.3903283922206878,115.01387428507281920
86,0.0,99,38.9310433923610086,41.55458928521314000
-1,0.0,142,151.7435167850026588,154.36706267785479020
127,0.0,95,28.4368598209524830,31.06040571380461440
224,0.0,99,38.9310433923610086,41.55458928521314000
-1,0.0,133,128.1316037493334762,130.75514964218560760
223,0.0,88,10.0720385709875632,12.69558446383969460
137,0.0,236,398.3568307131030104,400.98037660595514180
17,0.0,118,88.7784153565515052,91.40196124940363660
244,0.0,86,4.8249467852833004,7.44849267813543180
91,0.0,100,41.5545892852131400,44.17813517806527140
50,0.0,88,10.0720385709875632,12.69558446383969460
216,0.0,99,38.9310433923610086,41.55458928521314000
222,0.0,89,12.6955844638396946,15.31913035669182600
175,0.0,93,23.1897680352482202,25.81331392810035160
153,0.0,88,10.0720385709875632,12.69558446383969460
-1,0.0,123,101.8961448208121622,104.51969071366429360
120,0.0,86,4.8249467852833004,7.44849267813543180
114,0.0,107,59.9194105351780598,62.54295642803019120
212,0.0,104,52.0487728566216656,54.67231874947379700
117,0.0,112,73.0371399994387168,75.66068589229084820
-1,0.0,104,52.0487728566216656,54.67231874947379700
257,0.0,87,7.4484926781354318,10.07203857098756320
56,0.0,95,28.4368598209524830,31.06040571380461440
124,0.0,90,15.3191303566918260,17.94267624954395740
31,0.0,122,99.2725989279600308,101.89614482081216220
116,0.0,98,36.3074974995088772,38.93104339236100860
33,0.0,97,33.6839516066567458,36.30749749950887720
113,0.0,97,33.6839516066567458,36.30749749950887720
142,0.0,89,12.6955844638396946,15.31913035669182600
61,0.0,103,49.4252269637695342,52.04877285662166560
68,0.0,102,46.8016810709174028,49.42522696376953420
239,0.0,235,395.7332848202508790,398.35683071310301040
159,0.0,87,7.4484926781354318,10.07203857098756320
255,0.0,99,38.9310433923610086,41.55458928521314000
125,0.0,88,10.0720385709875632,12.69558446383969460
143,0.0,107,59.9194105351780598,62.54295642803019120
127,0.0,92,20.5662221423960888,23.18976803524822020
18,0.0,104,52.0487728566216656,54.67231874947379700
45,0.0,101,44.1781351780652714,46.80168107091740280
201,0.0,89,12.6955844638396946,15.31913035669182600
141,0.0,99,38.9310433923610086,41.55458928521314000
33,0.0,128,115.0138742850728192,117.63742017792495060
234,0.0,89,12.6955844638396946,15.31913035669182600
-1,0.0,59,-66.0107923217242474,-63.38724642887211600
79,0.0,96,31.0604057138046144,33.68395160665674580
-1,0.0,184,261.9324442847921776,264.55599017764430900
15,0.0,121,96.6490530351078994,99.27259892796003080
171,0.0,141,149.1199708921505274,151.74351678500265880
199,0.0,83,-3.0456908932730938,-0.42214500042096240
8,0.0,83,-3.0456908932730938,-0.42214500042096240
72,0.0,129,117.6374201779249506,120.26096607077708200
239,0.0,82,-5.6692367861252252,-3.04569089327309380
72,0.0,99,38.9310433923610086,41.55458928521314000
10,0.0,86,4.8249467852833004,7.44849267813543180
105,0.0,92,20.5662221423960888,23.18976803524822020
149,0.0,87,7.4484926781354318,10.07203857098756320
29,0.0,87,7.4484926781354318,10.07203857098756320
-1,0.0,137,138.6257873207420018,141.24933321359413320
219,0.0,116,83.5313235708472424,86.15486946369937380
61,0.0,113,75.6606858922908482,78.28423178514297960
219,0.0,121,96.6490530351078994,99.27259892796003080
14,0.0,89,12.6955844638396946,15.31913035669182600
38,0.0,89,12.6955844638396946,15.31913035669182600
157,0.0,107,59.9194105351780598,62.54295642803019120
-1,0.0,163,206.8379805348974182,209.46152642774954960
245,0.0,99,38.9310433923610086,41.55458928521314000
103,0.0,114,78.2842317851429796,80.90777767799511100
174,0.0,90,15.3191303566918260,17.94267624954395740
85,0.0,104,52.0487728566216656,54.67231874947379700
159,0.0,93,23.1897680352482202,25.81331392810035160
195,0.0,84,-0.4221450004209624,2.20140089243116900
30,0.0,107,59.9194105351780598,62.54295642803019120
199,0.0,103,49.4252269637695342,52.04877285662166560
206,0.0,91,17.9426762495439574,20.56622214239608880
228,0.0,389,799.7593523194791146,802.38289821233124600
241,0.0,93,23.1897680352482202,25.81331392810035160
43,0.0,110,67.7900482137344540,70.41359410658658540
-1,0.0,180,251.4382607133836520,254.06180660623578340
53,0.0,114,78.2842317851429796,80.90777767799511100
35,0.0,102,46.8016810709174028,49.42522696376953420
174,0.0,88,10.0720385709875632,12.69558446383969460
259,0.0,103,49.4252269637695342,52.04877285662166560
229,0.0,111,70.4135941065865854,73.03713999943871680
-1,0.0,211,332.7681833917997254,335.39172928465185680
17,0.0,110,67.7900482137344540,70.41359410658658540
241,0.0,175,238.3205312491229950,240.94407714197512640
144,0.0,112,73.0371399994387168,75.66068589229084820
238,0.0,90,15.3191303566918260,17.94267624954395740
31,0.0,103,49.4252269637695342,52.04877285662166560
16,0.0,87,7.4484926781354318,10.07203857098756320
69,0.0,389,799.7593523194791146,802.38289821233124600
127,0.0,96,31.0604057138046144,33.68395160665674580
79,0.0,100,41.5545892852131400,44.17813517806527140
93,0.0,92,20.5662221423960888,23.18976803524822020
143,0.0,155,185.8496133920803670,188.47315928493249840
193,0.0,91,17.9426762495439574,20.56622214239608880
212,0.0,103,49.4252269637695342,52.04877285662166560
137,0.0,114,78.2842317851429796,80.90777767799511100
17,0.0,88,10.0720385709875632,12.69558446383969460
175,0.0,96,31.0604057138046144,33.68395160665674580
33,0.0,98,36.3074974995088772,38.93104339236100860
20,0.0,87,7.4484926781354318,10.07203857098756320
26,0.0,91,17.9426762495439574,20.56622214239608880
69,0.0,87,7.4484926781354318,10.07203857098756320
80,0.0,84,-0.4221450004209624,2.20140089243116900
84,0.0,88,10.0720385709875632,12.69558446383969460
7,0.0,90,15.3191303566918260,17.94267624954395740
75,0.0,101,44.1781351780652714,46.80168107091740280
7,0.0,93,23.1897680352482202,25.81331392810035160
241,0.0,273,495.4280287486318722,498.05157464148400360
258,0.0,87,7.4484926781354318,10.07203857098756320
158,0.0,198,298.6620867847220172,301.28563267757414860
94,0.0,117,86.1548694636993738,88.77841535655150520
33,0.0,103,49.4252269637695342,52.04877285662166560
198,0.0,95,28.4368598209524830,31.06040571380461440
93,0.0,114,78.2842317851429796,80.90777767799511100
-1,0.0,147,164.8612462492633158,167.48479214211544720
180,0.0,93,23.1897680352482202,25.81331392810035160
199,0.0,122,99.2725989279600308,101.89614482081216220
