pickup_zone,avg_passenger_count,bkt_tip_amount,val_start,val_end
-1,1.2857142857142858,110,67.7900482137344540,70.41359410658658540
35,1.2857142857142858,88,10.0720385709875632,12.69558446383969460
175,1.2857142857142858,85,2.2014008924311690,4.82494678528330040
-1,1.2844827586206897,94,25.8133139281003516,28.43685982095248300
240,1.2830188679245282,93,23.1897680352482202,25.81331392810035160
55,1.2814814814814814,85,2.2014008924311690,4.82494678528330040
-1,1.2790697674418605,83,-3.0456908932730938,-0.42214500042096240
-1,1.2777777777777777,101,44.1781351780652714,46.80168107091740280
131,1.2727272727272727,107,59.9194105351780598,62.54295642803019120
191,1.2666666666666666,88,10.0720385709875632,12.69558446383969460
137,1.2647058823529411,96,31.0604057138046144,33.68395160665674580
119,1.2597402597402598,85,2.2014008924311690,4.82494678528330040
235,1.25,95,28.4368598209524830,31.06040571380461440
119,1.25,88,10.0720385709875632,12.69558446383969460
-1,1.25,115,80.9077776779951110,83.53132357084724240
85,1.25,94,25.8133139281003516,28.43685982095248300
131,1.25,101,44.1781351780652714,46.80168107091740280
59,1.25,84,-0.4221450004209624,2.20140089243116900
-1,1.25,129,117.6374201779249506,120.26096607077708200
47,1.25,84,-0.4221450004209624,2.20140089243116900
132,1.25,89,12.6955844638396946,15.31913035669182600
-1,1.25,120,94.0255071422557680,96.64905303510789940
164,1.25,103,49.4252269637695342,52.04877285662166560
-1,1.25,255,448.2042026772935070,450.82774857014563840
128,1.25,92,20.5662221423960888,23.18976803524822020
136,1.25,97,33.6839516066567458,36.30749749950887720
15,1.25,94,25.8133139281003516,28.43685982095248300
30,1.25,91,17.9426762495439574,20.56622214239608880
126,1.25,90,15.3191303566918260,17.94267624954395740
186,1.25,88,10.0720385709875632,12.69558446383969460
13,1.25,86,4.8249467852833004,7.44849267813543180
71,1.25,97,33.6839516066567458,36.30749749950887720
117,1.25,101,44.1781351780652714,46.80168107091740280
41,1.25,98,36.3074974995088772,38.93104339236100860
247,1.25,85,2.2014008924311690,4.82494678528330040
248,1.25,96,31.0604057138046144,33.68395160665674580
229,1.25,96,31.0604057138046144,33.68395160665674580
131,1.25,106,57.2958646423259284,59.91941053517805980
246,1.25,84,-0.4221450004209624,2.20140089243116900
75,1.25,95,28.4368598209524830,31.06040571380461440
63,1.25,86,4.8249467852833004,7.44849267813543180
137,1.25,110,67.7900482137344540,70.41359410658658540
70,1.25,100,41.5545892852131400,44.17813517806527140
143,1.2439024390243902,90,15.3191303566918260,17.94267624954395740
-1,1.2424242424242424,98,36.3074974995088772,38.93104339236100860
137,1.2413793103448276,97,33.6839516066567458,36.30749749950887720
-1,1.2364532019704433,93,23.1897680352482202,25.81331392810035160
213,1.2352941176470589,84,-0.4221450004209624,2.20140089243116900
117,1.2352941176470589,95,28.4368598209524830,31.06040571380461440
137,1.2307692307692308,103,49.4252269637695342,52.04877285662166560
85,1.2307692307692308,95,28.4368598209524830,31.06040571380461440
172,1.2222222222222223,91,17.9426762495439574,20.56622214239608880
256,1.2105263157894737,85,2.2014008924311690,4.82494678528330040
15,1.2,93,23.1897680352482202,25.81331392810035160
41,1.2,101,44.1781351780652714,46.80168107091740280
215,1.2,99,38.9310433923610086,41.55458928521314000
41,1.2,97,33.6839516066567458,36.30749749950887720
93,1.2,87,7.4484926781354318,10.07203857098756320
39,1.2,92,20.5662221423960888,23.18976803524822020
55,1.2,87,7.4484926781354318,10.07203857098756320
116,1.2,95,28.4368598209524830,31.06040571380461440
13,1.2,89,12.6955844638396946,15.31913035669182600
-1,1.2,103,49.4252269637695342,52.04877285662166560
43,1.2,91,17.9426762495439574,20.56622214239608880
141,1.2,89,12.6955844638396946,15.31913035669182600
154,1.2,102,46.8016810709174028,49.42522696376953420
41,1.2,103,49.4252269637695342,52.04877285662166560
245,1.2,93,23.1897680352482202,25.81331392810035160
74,1.2,88,10.0720385709875632,12.69558446383969460
201,1.2,87,7.4484926781354318,10.07203857098756320
84,1.2,85,2.2014008924311690,4.82494678528330040
145,1.2,94,25.8133139281003516,28.43685982095248300
139,1.2,85,2.2014008924311690,4.82494678528330040
229,1.2,103,49.4252269637695342,52.04877285662166560
114,1.1875,92,20.5662221423960888,23.18976803524822020
150,1.1764705882352942,89,12.6955844638396946,15.31913035669182600
154,1.1666666666666667,105,54.6723187494737970,57.29586464232592840
6,1.1666666666666667,90,15.3191303566918260,17.94267624954395740
89,1.1666666666666667,84,-0.4221450004209624,2.20140089243116900
155,1.1666666666666667,88,10.0720385709875632,12.69558446383969460
112,1.1666666666666667,85,2.2014008924311690,4.82494678528330040
150,1.1666666666666667,91,17.9426762495439574,20.56622214239608880
240,1.1666666666666667,103,49.4252269637695342,52.04877285662166560
215,1.1666666666666667,93,23.1897680352482202,25.81331392810035160
235,1.1578947368421053,93,23.1897680352482202,25.81331392810035160
240,1.1538461538461537,97,33.6839516066567458,36.30749749950887720
119,1.1538461538461537,86,4.8249467852833004,7.44849267813543180
117,1.146341463414634,93,23.1897680352482202,25.81331392810035160
55,1.1458333333333333,86,4.8249467852833004,7.44849267813543180
245,1.1428571428571428,90,15.3191303566918260,17.94267624954395740
162,1.1428571428571428,86,4.8249467852833004,7.44849267813543180
221,1.1428571428571428,89,12.6955844638396946,15.31913035669182600
161,1.1428571428571428,88,10.0720385709875632,12.69558446383969460
239,1.1428571428571428,97,33.6839516066567458,36.30749749950887720
171,1.1428571428571428,92,20.5662221423960888,23.18976803524822020
13,1.1428571428571428,85,2.2014008924311690,4.82494678528330040
84,1.1379310344827587,84,-0.4221450004209624,2.20140089243116900
23,1.1333333333333333,86,4.8249467852833004,7.44849267813543180
256,1.125,87,7.4484926781354318,10.07203857098756320
128,1.125,95,28.4368598209524830,31.06040571380461440
117,1.125,103,49.4252269637695342,52.04877285662166560
46,1.125,86,4.8249467852833004,7.44849267813543180
240,1.125,98,36.3074974995088772,38.93104339236100860
251,1.125,87,7.4484926781354318,10.07203857098756320
88,1.12,86,4.8249467852833004,7.44849267813543180
116,1.1111111111111112,92,20.5662221423960888,23.18976803524822020
137,1.1111111111111112,101,44.1781351780652714,46.80168107091740280
206,1.1111111111111112,87,7.4484926781354318,10.07203857098756320
128,1.1111111111111112,93,23.1897680352482202,25.81331392810035160
96,1.1111111111111112,90,15.3191303566918260,17.94267624954395740
105,1.1041666666666667,87,7.4484926781354318,10.07203857098756320
70,1.1,95,28.4368598209524830,31.06040571380461440
154,1.1,101,44.1781351780652714,46.80168107091740280
70,1.0909090909090908,96,31.0604057138046144,33.68395160665674580
70,1.0714285714285714,94,25.8133139281003516,28.43685982095248300
109,1.0,92,20.5662221423960888,23.18976803524822020
131,1.0,124,104.5196907136642936,107.14323660651642500
183,1.0,90,15.3191303566918260,17.94267624954395740
83,1.0,88,10.0720385709875632,12.69558446383969460
161,1.0,94,25.8133139281003516,28.43685982095248300
124,1.0,89,12.6955844638396946,15.31913035669182600
67,1.0,87,7.4484926781354318,10.07203857098756320
241,1.0,87,7.4484926781354318,10.07203857098756320
114,1.0,109,65.1665023208823226,67.79004821373445400
46,1.0,88,10.0720385709875632,12.69558446383969460
239,1.0,122,99.2725989279600308,101.89614482081216220
228,1.0,95,28.4368598209524830,31.06040571380461440
193,1.0,93,23.1897680352482202,25.81331392810035160
154,1.0,160,198.9673428563410240,201.59088874919315540
2,1.0,90,15.3191303566918260,17.94267624954395740
222,1.0,88,10.0720385709875632,12.69558446383969460
88,1.0,89,12.6955844638396946,15.31913035669182600
160,1.0,86,4.8249467852833004,7.44849267813543180
229,1.0,107,59.9194105351780598,62.54295642803019120
83,1.0,89,12.6955844638396946,15.31913035669182600
13,1.0,91,17.9426762495439574,20.56622214239608880
85,1.0,101,44.1781351780652714,46.80168107091740280
-1,1.0,190,277.6737196419049660,280.29726553475709740
217,1.0,85,2.2014008924311690,4.82494678528330040
239,1.0,60,-63.3872464288721160,-60.76370053601998460
227,1.0,95,28.4368598209524830,31.06040571380461440
219,1.0,103,49.4252269637695342,52.04877285662166560
33,1.0,101,44.1781351780652714,46.80168107091740280
129,1.0,92,20.5662221423960888,23.18976803524822020
130,1.0,86,4.8249467852833004,7.44849267813543180
135,1.0,94,25.8133139281003516,28.43685982095248300
143,1.0,94,25.8133139281003516,28.43685982095248300
219,1.0,102,46.8016810709174028,49.42522696376953420
175,1.0,92,20.5662221423960888,23.18976803524822020
-1,1.0,179,248.8147148205315206,251.43826071338365200
84,1.0,95,28.4368598209524830,31.06040571380461440
77,1.0,87,7.4484926781354318,10.07203857098756320
96,1.0,105,54.6723187494737970,57.29586464232592840
114,1.0,122,99.2725989279600308,101.89614482081216220
228,1.0,97,33.6839516066567458,36.30749749950887720
240,1.0,126,109.7667824993685564,112.39032839222068780
14,1.0,85,2.2014008924311690,4.82494678528330040
236,1.0,89,12.6955844638396946,15.31913035669182600
9,1.0,93,23.1897680352482202,25.81331392810035160
63,1.0,93,23.1897680352482202,25.81331392810035160
128,1.0,107,59.9194105351780598,62.54295642803019120
239,1.0,109,65.1665023208823226,67.79004821373445400
180,1.0,103,49.4252269637695342,52.04877285662166560
140,1.0,84,-0.4221450004209624,2.20140089243116900
15,1.0,97,33.6839516066567458,36.30749749950887720
43,1.0,225,369.4978258917295650,372.12137178458169640
77,1.0,89,12.6955844638396946,15.31913035669182600
86,1.0,100,41.5545892852131400,44.17813517806527140
9,1.0,98,36.3074974995088772,38.93104339236100860
155,1.0,103,49.4252269637695342,52.04877285662166560
128,1.0,99,38.9310433923610086,41.55458928521314000
78,1.0,88,10.0720385709875632,12.69558446383969460
242,1.0,85,2.2014008924311690,4.82494678528330040
131,1.0,152,177.9789757135239728,180.60252160637610420
68,1.0,98,36.3074974995088772,38.93104339236100860
87,1.0,102,46.8016810709174028,49.42522696376953420
256,1.0,90,15.3191303566918260,17.94267624954395740
212,1.0,93,23.1897680352482202,25.81331392810035160
0,1.0,86,4.8249467852833004,7.44849267813543180
26,1.0,88,10.0720385709875632,12.69558446383969460
253,1.0,103,49.4252269637695342,52.04877285662166560
41,1.0,109,65.1665023208823226,67.79004821373445400
-1,1.0,162,204.2144346420452868,206.83798053489741820
17,1.0,95,28.4368598209524830,31.06040571380461440
123,1.0,156,188.4731592849324984,191.09670517778462980
251,1.0,91,17.9426762495439574,20.56622214239608880
96,1.0,94,25.8133139281003516,28.43685982095248300
215,1.0,95,28.4368598209524830,31.06040571380461440
34,1.0,103,49.4252269637695342,52.04877285662166560
70,1.0,97,33.6839516066567458,36.30749749950887720
131,1.0,116,83.5313235708472424,86.15486946369937380
-1,1.0,132,125.5080578564813448,128.13160374933347620
219,1.0,99,38.9310433923610086,41.55458928521314000
184,1.0,88,10.0720385709875632,12.69558446383969460
97,1.0,91,17.9426762495439574,20.56622214239608880
229,1.0,115,80.9077776779951110,83.53132357084724240
117,1.0,106,57.2958646423259284,59.91941053517805980
257,1.0,93,23.1897680352482202,25.81331392810035160
15,1.0,92,20.5662221423960888,23.18976803524822020
88,1.0,87,7.4484926781354318,10.07203857098756320
126,1.0,99,38.9310433923610086,41.55458928521314000
134,1.0,103,49.4252269637695342,52.04877285662166560
145,1.0,113,75.6606858922908482,78.28423178514297960
116,1.0,141,149.1199708921505274,151.74351678500265880
131,1.0,159,196.3437969634888926,198.96734285634102400
197,1.0,89,12.6955844638396946,15.31913035669182600
57,1.0,86,4.8249467852833004,7.44849267813543180
29,1.0,89,12.6955844638396946,15.31913035669182600
-1,1.0,119,91.4019612494036366,94.02550714225576800
1,1.0,141,149.1199708921505274,151.74351678500265880
190,1.0,92,20.5662221423960888,23.18976803524822020
6,1.0,92,20.5662221423960888,23.18976803524822020
136,1.0,102,46.8016810709174028,49.42522696376953420
131,1.0,136,136.0022414278898704,138.62578732074200180
136,1.0,103,49.4252269637695342,52.04877285662166560
45,1.0,96,31.0604057138046144,33.68395160665674580
126,1.0,92,20.5662221423960888,23.18976803524822020
176,1.0,84,-0.4221450004209624,2.20140089243116900
15,1.0,99,38.9310433923610086,41.55458928521314000
175,1.0,98,36.3074974995088772,38.93104339236100860
229,1.0,121,96.6490530351078994,99.27259892796003080
137,1.0,130,120.2609660707770820,122.88451196362921340
139,1.0,84,-0.4221450004209624,2.20140089243116900
50,1.0,87,7.4484926781354318,10.07203857098756320
215,1.0,80,-10.9163285718294880,-8.29278267897735660
152,1.0,88,10.0720385709875632,12.69558446383969460
248,1.0,126,109.7667824993685564,112.39032839222068780
137,1.0,109,65.1665023208823226,67.79004821373445400
248,1.0,122,99.2725989279600308,101.89614482081216220
154,1.0,126,109.7667824993685564,112.39032839222068780
247,1.0,86,4.8249467852833004,7.44849267813543180
193,1.0,89,12.6955844638396946,15.31913035669182600
127,1.0,168,219.9557099991580752,222.57925589201020660
23,1.0,87,7.4484926781354318,10.07203857098756320
90,1.0,86,4.8249467852833004,7.44849267813543180
64,1.0,90,15.3191303566918260,17.94267624954395740
174,1.0,85,2.2014008924311690,4.82494678528330040
-1,1.0,141,149.1199708921505274,151.74351678500265880
193,1.0,90,15.3191303566918260,17.94267624954395740
79,1.0,93,23.1897680352482202,25.81331392810035160
164,1.0,101,44.1781351780652714,46.80168107091740280
227,1.0,141,149.1199708921505274,151.74351678500265880
68,1.0,117,86.1548694636993738,88.77841535655150520
1,1.0,84,-0.4221450004209624,2.20140089243116900
131,1.0,172,230.4498935705666008,233.07343946341873220
72,1.0,100,41.5545892852131400,44.17813517806527140
208,1.0,91,17.9426762495439574,20.56622214239608880
228,1.0,103,49.4252269637695342,52.04877285662166560
6,1.0,95,28.4368598209524830,31.06040571380461440
145,1.0,97,33.6839516066567458,36.30749749950887720
34,1.0,91,17.9426762495439574,20.56622214239608880
215,1.0,110,67.7900482137344540,70.41359410658658540
172,1.0,94,25.8133139281003516,28.43685982095248300
-1,1.0,130,120.2609660707770820,122.88451196362921340
143,1.0,96,31.0604057138046144,33.68395160665674580
135,1.0,101,44.1781351780652714,46.80168107091740280
82,1.0,86,4.8249467852833004,7.44849267813543180
51,1.0,93,23.1897680352482202,25.81331392810035160
152,1.0,93,23.1897680352482202,25.81331392810035160
61,1.0,95,28.4368598209524830,31.06040571380461440
39,1.0,101,44.1781351780652714,46.80168107091740280
239,1.0,236,398.3568307131030104,400.98037660595514180
131,1.0,120,94.0255071422557680,96.64905303510789940
248,1.0,104,52.0487728566216656,54.67231874947379700
92,1.0,102,46.8016810709174028,49.42522696376953420
130,1.0,100,41.5545892852131400,44.17813517806527140
7,1.0,85,2.2014008924311690,4.82494678528330040
41,1.0,133,128.1316037493334762,130.75514964218560760
15,1.0,83,-3.0456908932730938,-0.42214500042096240
91,1.0,99,38.9310433923610086,41.55458928521314000
105,1.0,99,38.9310433923610086,41.55458928521314000
113,1.0,94,25.8133139281003516,28.43685982095248300
248,1.0,101,44.1781351780652714,46.80168107091740280
259,1.0,95,28.4368598209524830,31.06040571380461440
41,1.0,105,54.6723187494737970,57.29586464232592840
175,1.0,88,10.0720385709875632,12.69558446383969460
67,1.0,91,17.9426762495439574,20.56622214239608880
221,1.0,94,25.8133139281003516,28.43685982095248300
253,1.0,107,59.9194105351780598,62.54295642803019120
120,1.0,84,-0.4221450004209624,2.20140089243116900
154,1.0,120,94.0255071422557680,96.64905303510789940
206,1.0,90,15.3191303566918260,17.94267624954395740
70,1.0,109,65.1665023208823226,67.79004821373445400
6,1.0,102,46.8016810709174028,49.42522696376953420
129,1.0,89,12.6955844638396946,15.31913035669182600
114,1.0,141,149.1199708921505274,151.74351678500265880
118,1.0,89,12.6955844638396946,15.31913035669182600
93,1.0,93,23.1897680352482202,25.81331392810035160
162,1.0,92,20.5662221423960888,23.18976803524822020
247,1.0,88,10.0720385709875632,12.69558446383969460
154,1.0,109,65.1665023208823226,67.79004821373445400
23,1.0,88,10.0720385709875632,12.69558446383969460
219,1.0,92,20.5662221423960888,23.18976803524822020
26,1.0,87,7.4484926781354318,10.07203857098756320
207,1.0,84,-0.4221450004209624,2.20140089243116900
199,1.0,92,20.5662221423960888,23.18976803524822020
61,1.0,107,59.9194105351780598,62.54295642803019120
258,1.0,84,-0.4221450004209624,2.20140089243116900
158,1.0,87,7.4484926781354318,10.07203857098756320
59,1.0,88,10.0720385709875632,12.69558446383969460
109,1.0,89,12.6955844638396946,15.31913035669182600
53,1.0,91,17.9426762495439574,20.56622214239608880
223,1.0,116,83.5313235708472424,86.15486946369937380
-1,1.0,153,180.6025216063761042,183.22606749922823560
253,1.0,93,23.1897680352482202,25.81331392810035160
76,1.0,94,25.8133139281003516,28.43685982095248300
56,1.0,87,7.4484926781354318,10.07203857098756320
116,1.0,83,-3.0456908932730938,-0.42214500042096240
170,1.0,107,59.9194105351780598,62.54295642803019120
75,1.0,106,57.2958646423259284,59.91941053517805980
85,1.0,103,49.4252269637695342,52.04877285662166560
248,1.0,100,41.5545892852131400,44.17813517806527140
72,1.0,122,99.2725989279600308,101.89614482081216220
196,1.0,97,33.6839516066567458,36.30749749950887720
210,1.0,87,7.4484926781354318,10.07203857098756320
28,1.0,87,7.4484926781354318,10.07203857098756320
91,1.0,106,57.2958646423259284,59.91941053517805980
229,1.0,83,-3.0456908932730938,-0.42214500042096240
15,1.0,102,46.8016810709174028,49.42522696376953420
4,1.0,87,7.4484926781354318,10.07203857098756320
106,1.0,98,36.3074974995088772,38.93104339236100860
72,1.0,114,78.2842317851429796,80.90777767799511100
191,1.0,108,62.5429564280301912,65.16650232088232260
193,1.0,99,38.9310433923610086,41.55458928521314000
212,1.0,90,15.3191303566918260,17.94267624954395740
13,1.0,92,20.5662221423960888,23.18976803524822020
112,1.0,87,7.4484926781354318,10.07203857098756320
23,1.0,89,12.6955844638396946,15.31913035669182600
145,1.0,117,86.1548694636993738,88.77841535655150520
34,1.0,92,20.5662221423960888,23.18976803524822020
78,1.0,91,17.9426762495439574,20.56622214239608880
6,1.0,112,73.0371399994387168,75.66068589229084820
103,1.0,95,28.4368598209524830,31.06040571380461440
154,1.0,179,248.8147148205315206,251.43826071338365200
96,1.0,91,17.9426762495439574,20.56622214239608880
169,1.0,84,-0.4221450004209624,2.20140089243116900
229,1.0,117,86.1548694636993738,88.77841535655150520
143,1.0,92,20.5662221423960888,23.18976803524822020
181,1.0,89,12.6955844638396946,15.31913035669182600
236,1.0,91,17.9426762495439574,20.56622214239608880
58,1.0,91,17.9426762495439574,20.56622214239608880
39,1.0,111,70.4135941065865854,73.03713999943871680
135,1.0,93,23.1897680352482202,25.81331392810035160
150,1.0,94,25.8133139281003516,28.43685982095248300
136,1.0,100,41.5545892852131400,44.17813517806527140
115,1.0,84,-0.4221450004209624,2.20140089243116900
92,1.0,101,44.1781351780652714,46.80168107091740280
-1,1.0,140,146.4964249992983960,149.11997089215052740
32,1.0,86,4.8249467852833004,7.44849267813543180
34,1.0,86,4.8249467852833004,7.44849267813543180
132,1.0,96,31.0604057138046144,33.68395160665674580
85,1.0,124,104.5196907136642936,107.14323660651642500
134,1.0,89,12.6955844638396946,15.31913035669182600
152,1.0,89,12.6955844638396946,15.31913035669182600
200,1.0,84,-0.4221450004209624,2.20140089243116900
78,1.0,89,12.6955844638396946,15.31913035669182600
116,1.0,99,38.9310433923610086,41.55458928521314000
122,1.0,91,17.9426762495439574,20.56622214239608880
229,1.0,102,46.8016810709174028,49.42522696376953420
114,1.0,94,25.8133139281003516,28.43685982095248300
79,1.0,94,25.8133139281003516,28.43685982095248300
43,1.0,94,25.8133139281003516,28.43685982095248300
196,1.0,94,25.8133139281003516,28.43685982095248300
177,1.0,87,7.4484926781354318,10.07203857098756320
112,1.0,86,4.8249467852833004,7.44849267813543180
164,1.0,122,99.2725989279600308,101.89614482081216220
91,1.0,97,33.6839516066567458,36.30749749950887720
188,1.0,88,10.0720385709875632,12.69558446383969460
-1,1.0,128,115.0138742850728192,117.63742017792495060
-1,1.0,160,198.9673428563410240,201.59088874919315540
17,1.0,85,2.2014008924311690,4.82494678528330040
74,1.0,145,159.6141544635590530,162.23770035641118440
143,1.0,112,73.0371399994387168,75.66068589229084820
230,1.0,88,10.0720385709875632,12.69558446383969460
186,1.0,84,-0.4221450004209624,2.20140089243116900
67,1.0,86,4.8249467852833004,7.44849267813543180
141,1.0,122,99.2725989279600308,101.89614482081216220
114,1.0,96,31.0604057138046144,33.68395160665674580
119,1.0,87,7.4484926781354318,10.07203857098756320
86,1.0,90,15.3191303566918260,17.94267624954395740
228,1.0,427,899.4540962478601078,902.07764214071223920
8,1.0,103,49.4252269637695342,52.04877285662166560
217,1.0,90,15.3191303566918260,17.94267624954395740
109,1.0,108,62.5429564280301912,65.16650232088232260
179,1.0,87,7.4484926781354318,10.07203857098756320
-1,1.0,198,298.6620867847220172,301.28563267757414860
178,1.0,103,49.4252269637695342,52.04877285662166560
127,1.0,94,25.8133139281003516,28.43685982095248300
50,1.0,85,2.2014008924311690,4.82494678528330040
103,1.0,99,38.9310433923610086,41.55458928521314000
136,1.0,94,25.8133139281003516,28.43685982095248300
116,1.0,97,33.6839516066567458,36.30749749950887720
117,1.0,291,542.6518548199702374,545.27540071282236880
239,1.0,154,183.2260674992282356,185.84961339208036700
91,1.0,101,44.1781351780652714,46.80168107091740280
221,1.0,110,67.7900482137344540,70.41359410658658540
1,1.0,93,23.1897680352482202,25.81331392810035160
72,1.0,98,36.3074974995088772,38.93104339236100860
30,1.0,92,20.5662221423960888,23.18976803524822020
-1,1.0,81,-8.2927826789773566,-5.66923678612522520
71,1.0,92,20.5662221423960888,23.18976803524822020
150,1.0,96,31.0604057138046144,33.68395160665674580
21,1.0,109,65.1665023208823226,67.79004821373445400
131,1.0,126,109.7667824993685564,112.39032839222068780
243,1.0,89,12.6955844638396946,15.31913035669182600
259,1.0,89,12.6955844638396946,15.31913035669182600
86,1.0,99,38.9310433923610086,41.55458928521314000
240,1.0,100,41.5545892852131400,44.17813517806527140
131,1.0,154,183.2260674992282356,185.84961339208036700
219,1.0,98,36.3074974995088772,38.93104339236100860
122,1.0,95,28.4368598209524830,31.06040571380461440
219,1.0,107,59.9194105351780598,62.54295642803019120
145,1.0,105,54.6723187494737970,57.29586464232592840
51,1.0,91,17.9426762495439574,20.56622214239608880
237,1.0,87,7.4484926781354318,10.07203857098756320
127,1.0,93,23.1897680352482202,25.81331392810035160
164,1.0,102,46.8016810709174028,49.42522696376953420
136,1.0,105,54.6723187494737970,57.29586464232592840
172,1.0,93,23.1897680352482202,25.81331392810035160
224,1.0,99,38.9310433923610086,41.55458928521314000
92,1.0,96,31.0604057138046144,33.68395160665674580
32,1.0,84,-0.4221450004209624,2.20140089243116900
137,1.0,122,99.2725989279600308,101.89614482081216220
-1,1.0,133,128.1316037493334762,130.75514964218560760
49,1.0,97,33.6839516066567458,36.30749749950887720
136,1.0,96,31.0604057138046144,33.68395160665674580
69,1.0,88,10.0720385709875632,12.69558446383969460
135,1.0,98,36.3074974995088772,38.93104339236100860
137,1.0,104,52.0487728566216656,54.67231874947379700
198,1.0,91,17.9426762495439574,20.56622214239608880
71,1.0,102,46.8016810709174028,49.42522696376953420
9,1.0,92,20.5662221423960888,23.18976803524822020
66,1.0,85,2.2014008924311690,4.82494678528330040
223,1.0,88,10.0720385709875632,12.69558446383969460
142,1.0,88,10.0720385709875632,12.69558446383969460
137,1.0,236,398.3568307131030104,400.98037660595514180
155,1.0,92,20.5662221423960888,23.18976803524822020
143,1.0,97,33.6839516066567458,36.30749749950887720
46,1.0,87,7.4484926781354318,10.07203857098756320
198,1.0,93,23.1897680352482202,25.81331392810035160
39,1.0,98,36.3074974995088772,38.93104339236100860
68,1.0,108,62.5429564280301912,65.16650232088232260
132,1.0,93,23.1897680352482202,25.81331392810035160
168,1.0,85,2.2014008924311690,4.82494678528330040
53,1.0,95,28.4368598209524830,31.06040571380461440
17,1.0,118,88.7784153565515052,91.40196124940363660
257,1.0,86,4.8249467852833004,7.44849267813543180
8,1.0,111,70.4135941065865854,73.03713999943871680
244,1.0,86,4.8249467852833004,7.44849267813543180
-1,1.0,117,86.1548694636993738,88.77841535655150520
55,1.0,95,28.4368598209524830,31.06040571380461440
154,1.0,115,80.9077776779951110,83.53132357084724240
208,1.0,88,10.0720385709875632,12.69558446383969460
249,1.0,86,4.8249467852833004,7.44849267813543180
219,1.0,93,23.1897680352482202,25.81331392810035160
127,1.0,91,17.9426762495439574,20.56622214239608880
70,1.0,112,73.0371399994387168,75.66068589229084820
245,1.0,103,49.4252269637695342,52.04877285662166560
-1,1.0,156,188.4731592849324984,191.09670517778462980
39,1.0,102,46.8016810709174028,49.42522696376953420
-1,1.0,131,122.8845119636292134,125.50805785648134480
215,1.0,106,57.2958646423259284,59.91941053517805980
118,1.0,91,17.9426762495439574,20.56622214239608880
74,1.0,99,38.9310433923610086,41.55458928521314000
91,1.0,100,41.5545892852131400,44.17813517806527140
79,1.0,108,62.5429564280301912,65.16650232088232260
244,1.0,87,7.4484926781354318,10.07203857098756320
251,1.0,113,75.6606858922908482,78.28423178514297960
50,1.0,88,10.0720385709875632,12.69558446383969460
34,1.0,85,2.2014008924311690,4.82494678528330040
215,1.0,102,46.8016810709174028,49.42522696376953420
94,1.0,91,17.9426762495439574,20.56622214239608880
75,1.0,114,78.2842317851429796,80.90777767799511100
229,1.0,112,73.0371399994387168,75.66068589229084820
245,1.0,100,41.5545892852131400,44.17813517806527140
85,1.0,122,99.2725989279600308,101.89614482081216220
90,1.0,85,2.2014008924311690,4.82494678528330040
44,1.0,85,2.2014008924311690,4.82494678528330040
239,1.0,198,298.6620867847220172,301.28563267757414860
87,1.0,99,38.9310433923610086,41.55458928521314000
72,1.0,97,33.6839516066567458,36.30749749950887720
89,1.0,85,2.2014008924311690,4.82494678528330040
34,1.0,95,28.4368598209524830,31.06040571380461440
75,1.0,122,99.2725989279600308,101.89614482081216220
192,1.0,89,12.6955844638396946,15.31913035669182600
79,1.0,122,99.2725989279600308,101.89614482081216220
94,1.0,101,44.1781351780652714,46.80168107091740280
251,1.0,103,49.4252269637695342,52.04877285662166560
85,1.0,110,67.7900482137344540,70.41359410658658540
197,1.0,90,15.3191303566918260,17.94267624954395740
70,1.0,104,52.0487728566216656,54.67231874947379700
216,1.0,99,38.9310433923610086,41.55458928521314000
133,1.0,91,17.9426762495439574,20.56622214239608880
219,1.0,97,33.6839516066567458,36.30749749950887720
137,1.0,133,128.1316037493334762,130.75514964218560760
217,1.0,88,10.0720385709875632,12.69558446383969460
226,1.0,94,25.8133139281003516,28.43685982095248300
131,1.0,112,73.0371399994387168,75.66068589229084820
117,1.0,98,36.3074974995088772,38.93104339236100860
49,1.0,99,38.9310433923610086,41.55458928521314000
222,1.0,89,12.6955844638396946,15.31913035669182600
147,1.0,87,7.4484926781354318,10.07203857098756320
122,1.0,89,12.6955844638396946,15.31913035669182600
95,1.0,87,7.4484926781354318,10.07203857098756320
244,1.0,85,2.2014008924311690,4.82494678528330040
248,1.0,98,36.3074974995088772,38.93104339236100860
175,1.0,93,23.1897680352482202,25.81331392810035160
245,1.0,109,65.1665023208823226,67.79004821373445400
157,1.0,103,49.4252269637695342,52.04877285662166560
71,1.0,91,17.9426762495439574,20.56622214239608880
183,1.0,84,-0.4221450004209624,2.20140089243116900
87,1.0,103,49.4252269637695342,52.04877285662166560
8,1.0,75,-24.0340580360901450,-21.41051214323801360
56,1.0,88,10.0720385709875632,12.69558446383969460
31,1.0,97,33.6839516066567458,36.30749749950887720
92,1.0,107,59.9194105351780598,62.54295642803019120
153,1.0,88,10.0720385709875632,12.69558446383969460
165,1.0,89,12.6955844638396946,15.31913035669182600
-1,1.0,123,101.8961448208121622,104.51969071366429360
136,1.0,104,52.0487728566216656,54.67231874947379700
51,1.0,103,49.4252269637695342,52.04877285662166560
133,1.0,92,20.5662221423960888,23.18976803524822020
199,1.0,95,28.4368598209524830,31.06040571380461440
63,1.0,90,15.3191303566918260,17.94267624954395740
