pickup_zone,avg_passenger_count,bkt_tip_percentage,val_start,val_end
38,1.0,895,-0.06705895627458830,0.021506713420412160
15,1.0,907,0.99572908006541722,1.084294749760417680
129,1.0,905,0.81859774067541630,0.907163410370416760
58,1.0,903,0.64146640128541538,0.730032070980415840
201,1.0,899,0.28720372250541354,0.375769392200414000
66,1.0,896,0.02150671342041216,0.110072383115412620
210,1.0,898,0.19863805281041308,0.287203722505413540
164,1.0,904,0.73003207098041584,0.818597740675416300
130,1.0,899,0.28720372250541354,0.375769392200414000
175,1.0,905,0.81859774067541630,0.907163410370416760
179,1.0,896,0.02150671342041216,0.110072383115412620
69,1.0,899,0.28720372250541354,0.375769392200414000
248,1.0,907,0.99572908006541722,1.084294749760417680
127,1.0,901,0.46433506189541446,0.552900731590414920
171,1.0,906,0.90716341037041676,0.995729080065417220
222,1.0,898,0.19863805281041308,0.287203722505413540
77,1.0,897,0.11007238311541262,0.198638052810413080
61,1.0,906,0.90716341037041676,0.995729080065417220
20,1.0,898,0.19863805281041308,0.287203722505413540
182,1.0,897,0.11007238311541262,0.198638052810413080
122,1.0,899,0.28720372250541354,0.375769392200414000
237,1.0,896,0.02150671342041216,0.110072383115412620
60,1.0,896,0.02150671342041216,0.110072383115412620
109,1.0,903,0.64146640128541538,0.730032070980415840
105,1.0,905,0.81859774067541630,0.907163410370416760
149,1.0,897,0.11007238311541262,0.198638052810413080
243,1.0,900,0.37576939220041400,0.464335061895414460
46,1.0,901,0.46433506189541446,0.552900731590414920
28,1.0,896,0.02150671342041216,0.110072383115412620
223,1.0,896,0.02150671342041216,0.110072383115412620
172,1.0,906,0.90716341037041676,0.995729080065417220
102,1.0,898,0.19863805281041308,0.287203722505413540
148,1.0,896,0.02150671342041216,0.110072383115412620
196,1.0,900,0.37576939220041400,0.464335061895414460
251,1.0,901,0.46433506189541446,0.552900731590414920
63,1.0,899,0.28720372250541354,0.375769392200414000
210,1.0,904,0.73003207098041584,0.818597740675416300
223,1.0,904,0.73003207098041584,0.818597740675416300
195,1.0,896,0.02150671342041216,0.110072383115412620
14,1.0,897,0.11007238311541262,0.198638052810413080
174,1.0,903,0.64146640128541538,0.730032070980415840
112,1.0,898,0.19863805281041308,0.287203722505413540
132,1.0,906,0.90716341037041676,0.995729080065417220
228,1.0,905,0.81859774067541630,0.907163410370416760
88,1.0,906,0.90716341037041676,0.995729080065417220
152,1.0,900,0.37576939220041400,0.464335061895414460
73,1.0,898,0.19863805281041308,0.287203722505413540
93,1.0,906,0.90716341037041676,0.995729080065417220
128,1.0,905,0.81859774067541630,0.907163410370416760
150,1.0,900,0.37576939220041400,0.464335061895414460
61,1.0,901,0.46433506189541446,0.552900731590414920
243,1.0,902,0.55290073159041492,0.641466401285415380
30,1.0,901,0.46433506189541446,0.552900731590414920
60,1.0,897,0.11007238311541262,0.198638052810413080
9,1.0,906,0.90716341037041676,0.995729080065417220
1,1.0,895,-0.06705895627458830,0.021506713420412160
80,1.0,895,-0.06705895627458830,0.021506713420412160
92,1.0,901,0.46433506189541446,0.552900731590414920
105,1.0,903,0.64146640128541538,0.730032070980415840
251,1.0,902,0.55290073159041492,0.641466401285415380
178,1.0,900,0.37576939220041400,0.464335061895414460
156,1.0,898,0.19863805281041308,0.287203722505413540
32,1.0,896,0.02150671342041216,0.110072383115412620
135,1.0,905,0.81859774067541630,0.907163410370416760
10,1.0,895,-0.06705895627458830,0.021506713420412160
94,1.0,906,0.90716341037041676,0.995729080065417220
200,1.0,895,-0.06705895627458830,0.021506713420412160
230,1.0,896,0.02150671342041216,0.110072383115412620
121,1.0,896,0.02150671342041216,0.110072383115412620
238,1.0,899,0.28720372250541354,0.375769392200414000
19,1.0,904,0.73003207098041584,0.818597740675416300
197,1.0,903,0.64146640128541538,0.730032070980415840
79,1.0,903,0.64146640128541538,0.730032070980415840
30,1.0,906,0.90716341037041676,0.995729080065417220
89,1.0,897,0.11007238311541262,0.198638052810413080
70,1.0,905,0.81859774067541630,0.907163410370416760
10,1.0,898,0.19863805281041308,0.287203722505413540
51,1.0,905,0.81859774067541630,0.907163410370416760
228,1.0,902,0.55290073159041492,0.641466401285415380
153,1.0,895,-0.06705895627458830,0.021506713420412160
53,1.0,900,0.37576939220041400,0.464335061895414460
126,1.0,901,0.46433506189541446,0.552900731590414920
256,1.0,902,0.55290073159041492,0.641466401285415380
109,1.0,906,0.90716341037041676,0.995729080065417220
174,1.0,898,0.19863805281041308,0.287203722505413540
9,1.0,905,0.81859774067541630,0.907163410370416760
142,1.0,897,0.11007238311541262,0.198638052810413080
45,1.0,905,0.81859774067541630,0.907163410370416760
103,1.0,906,0.90716341037041676,0.995729080065417220
252,1.0,898,0.19863805281041308,0.287203722505413540
135,1.0,900,0.37576939220041400,0.464335061895414460
156,1.0,900,0.37576939220041400,0.464335061895414460
103,1.0,903,0.64146640128541538,0.730032070980415840
90,1.0,898,0.19863805281041308,0.287203722505413540
201,1.0,905,0.81859774067541630,0.907163410370416760
242,1.0,896,0.02150671342041216,0.110072383115412620
84,1.0,905,0.81859774067541630,0.907163410370416760
91,1.0,899,0.28720372250541354,0.375769392200414000
13,1.0,904,0.73003207098041584,0.818597740675416300
179,1.0,905,0.81859774067541630,0.907163410370416760
0,1.0,897,0.11007238311541262,0.198638052810413080
21,1.0,902,0.55290073159041492,0.641466401285415380
258,1.0,897,0.11007238311541262,0.198638052810413080
243,1.0,899,0.28720372250541354,0.375769392200414000
213,1.0,898,0.19863805281041308,0.287203722505413540
56,1.0,905,0.81859774067541630,0.907163410370416760
1,1.0,897,0.11007238311541262,0.198638052810413080
79,1.0,906,0.90716341037041676,0.995729080065417220
241,1.0,906,0.90716341037041676,0.995729080065417220
65,1.0,903,0.64146640128541538,0.730032070980415840
194,1.0,896,0.02150671342041216,0.110072383115412620
0,1.0,896,0.02150671342041216,0.110072383115412620
56,1.0,903,0.64146640128541538,0.730032070980415840
58,1.0,905,0.81859774067541630,0.907163410370416760
165,1.0,899,0.28720372250541354,0.375769392200414000
177,1.0,896,0.02150671342041216,0.110072383115412620
105,1.0,904,0.73003207098041584,0.818597740675416300
55,1.0,904,0.73003207098041584,0.818597740675416300
7,1.0,905,0.81859774067541630,0.907163410370416760
136,1.0,904,0.73003207098041584,0.818597740675416300
161,1.0,901,0.46433506189541446,0.552900731590414920
52,1.0,904,0.73003207098041584,0.818597740675416300
168,1.0,896,0.02150671342041216,0.110072383115412620
105,1.0,901,0.46433506189541446,0.552900731590414920
86,1.0,904,0.73003207098041584,0.818597740675416300
251,0.75,896,0.02150671342041216,0.110072383115412620
