pickup_zone,avg_total_amount,bkt_tip_percentage,val_start,val_end
94,12.675,900,0.37576939220041400,0.464335061895414460
213,12.617142857142857,897,0.11007238311541262,0.198638052810413080
172,12.616819829819692,895,-0.06705895627458830,0.021506713420412160
215,12.591453020949283,895,-0.06705895627458830,0.021506713420412160
220,12.562057471264438,895,-0.06705895627458830,0.021506713420412160
192,12.55,899,0.28720372250541354,0.375769392200414000
210,12.549999999999999,895,-0.06705895627458830,0.021506713420412160
229,12.51058135032414,895,-0.06705895627458830,0.021506713420412160
15,12.507772335422795,895,-0.06705895627458830,0.021506713420412160
6,12.487359682732754,895,-0.06705895627458830,0.021506713420412160
239,12.457061774022979,899,0.28720372250541354,0.375769392200414000
202,12.407999999999998,895,-0.06705895627458830,0.021506713420412160
165,12.403678160919547,895,-0.06705895627458830,0.021506713420412160
112,12.4,896,0.02150671342041216,0.110072383115412620
65,12.375567975045247,895,-0.06705895627458830,0.021506713420412160
45,12.369821428571433,899,0.28720372250541354,0.375769392200414000
30,12.350000000000001,901,0.46433506189541446,0.552900731590414920
182,12.325925925925924,895,-0.06705895627458830,0.021506713420412160
127,12.3,904,0.73003207098041584,0.818597740675416300
49,12.3,902,0.55290073159041492,0.641466401285415380
133,12.3,900,0.37576939220041400,0.464335061895414460
99,12.3,904,0.73003207098041584,0.818597740675416300
76,12.3,900,0.37576939220041400,0.464335061895414460
19,12.3,902,0.55290073159041492,0.641466401285415380
165,12.3,901,0.46433506189541446,0.552900731590414920
0,12.3,896,0.02150671342041216,0.110072383115412620
157,12.292941176470586,901,0.46433506189541446,0.552900731590414920
127,12.276011579285756,895,-0.06705895627458830,0.021506713420412160
240,12.263754693366641,899,0.28720372250541354,0.375769392200414000
143,12.244047619047619,900,0.37576939220041400,0.464335061895414460
75,12.211526025411747,895,-0.06705895627458830,0.021506713420412160
227,12.1875,902,0.55290073159041492,0.641466401285415380
159,12.165000000000001,896,0.02150671342041216,0.110072383115412620
23,12.15,899,0.28720372250541354,0.375769392200414000
49,12.13039887640455,895,-0.06705895627458830,0.021506713420412160
117,12.08449812405795,895,-0.06705895627458830,0.021506713420412160
248,12.070069499057004,895,-0.06705895627458830,0.021506713420412160
105,12.019485949280408,895,-0.06705895627458830,0.021506713420412160
157,11.973992268495293,895,-0.06705895627458830,0.021506713420412160
164,11.907554742935156,895,-0.06705895627458830,0.021506713420412160
171,11.872569581850993,895,-0.06705895627458830,0.021506713420412160
154,11.853282545938947,895,-0.06705895627458830,0.021506713420412160
114,11.844607768561708,895,-0.06705895627458830,0.021506713420412160
18,11.832608695652178,895,-0.06705895627458830,0.021506713420412160
59,11.8,895,-0.06705895627458830,0.021506713420412160
191,11.66,899,0.28720372250541354,0.375769392200414000
41,11.636503301346556,895,-0.06705895627458830,0.021506713420412160
136,11.601844540316566,895,-0.06705895627458830,0.021506713420412160
257,11.576428571428577,895,-0.06705895627458830,0.021506713420412160
106,11.497454339807412,895,-0.06705895627458830,0.021506713420412160
226,11.409582863586225,895,-0.06705895627458830,0.021506713420412160
51,11.300000000000002,900,0.37576939220041400,0.464335061895414460
95,11.3,896,0.02150671342041216,0.110072383115412620
238,11.3,899,0.28720372250541354,0.375769392200414000
116,11.28783776466063,895,-0.06705895627458830,0.021506713420412160
87,11.278693446562126,895,-0.06705895627458830,0.021506713420412160
72,11.195593395645053,895,-0.06705895627458830,0.021506713420412160
39,11.186500289594578,895,-0.06705895627458830,0.021506713420412160
123,11.16,897,0.11007238311541262,0.198638052810413080
60,11.15,897,0.11007238311541262,0.198638052810413080
62,10.996,895,-0.06705895627458830,0.021506713420412160
240,10.835677488327434,895,-0.06705895627458830,0.021506713420412160
133,10.8,903,0.64146640128541538,0.730032070980415840
228,10.8,901,0.46433506189541446,0.552900731590414920
222,10.8,903,0.64146640128541538,0.730032070980415840
69,10.8,900,0.37576939220041400,0.464335061895414460
212,10.8,903,0.64146640128541538,0.730032070980415840
201,10.8,903,0.64146640128541538,0.730032070980415840
94,10.8,903,0.64146640128541538,0.730032070980415840
135,10.8,900,0.37576939220041400,0.464335061895414460
48,10.68888888888889,895,-0.06705895627458830,0.021506713420412160
66,10.555,895,-0.06705895627458830,0.021506713420412160
239,10.534477346126547,895,-0.06705895627458830,0.021506713420412160
144,10.3,901,0.46433506189541446,0.552900731590414920
79,10.3,902,0.55290073159041492,0.641466401285415380
51,10.3,903,0.64146640128541538,0.730032070980415840
54,10.299999999999999,895,-0.06705895627458830,0.021506713420412160
49,10.271818181818182,899,0.28720372250541354,0.375769392200414000
206,10.15,900,0.37576939220041400,0.464335061895414460
227,10.0,903,0.64146640128541538,0.730032070980415840
213,10.0,898,0.19863805281041308,0.287203722505413540
79,9.925,900,0.37576939220041400,0.464335061895414460
65,9.866666666666667,901,0.46433506189541446,0.552900731590414920
243,9.8,901,0.46433506189541446,0.552900731590414920
109,9.8,902,0.55290073159041492,0.641466401285415380
31,9.8,903,0.64146640128541538,0.730032070980415840
201,9.8,902,0.55290073159041492,0.641466401285415380
232,9.8,896,0.02150671342041216,0.110072383115412620
223,9.8,896,0.02150671342041216,0.110072383115412620
146,9.799999999999999,895,-0.06705895627458830,0.021506713420412160
126,9.633333333333335,899,0.28720372250541354,0.375769392200414000
241,9.55,897,0.11007238311541262,0.198638052810413080
244,9.3,898,0.19863805281041308,0.287203722505413540
197,9.3,901,0.46433506189541446,0.552900731590414920
30,9.175,902,0.55290073159041492,0.641466401285415380
160,9.0225,898,0.19863805281041308,0.287203722505413540
212,8.88,902,0.55290073159041492,0.641466401285415380
197,8.84,902,0.55290073159041492,0.641466401285415380
69,8.8,902,0.55290073159041492,0.641466401285415380
243,8.8,900,0.37576939220041400,0.464335061895414460
243,8.8,902,0.55290073159041492,0.641466401285415380
19,8.4,900,0.37576939220041400,0.464335061895414460
228,8.36,900,0.37576939220041400,0.464335061895414460
136,8.3,906,0.90716341037041676,0.995729080065417220
119,8.3,899,0.28720372250541354,0.375769392200414000
201,8.3,899,0.28720372250541354,0.375769392200414000
182,8.1,898,0.19863805281041308,0.287203722505413540
167,7.8,895,-0.06705895627458830,0.021506713420412160
9,7.8,900,0.37576939220041400,0.464335061895414460
56,7.6,901,0.46433506189541446,0.552900731590414920
224,7.280000000000001,895,-0.06705895627458830,0.021506713420412160
181,7.050000000000001,899,0.28720372250541354,0.375769392200414000
207,6.8,895,-0.06705895627458830,0.021506713420412160
102,6.8,895,-0.06705895627458830,0.021506713420412160
211,6.8,895,-0.06705895627458830,0.021506713420412160
159,6.6,901,0.46433506189541446,0.552900731590414920
38,6.55,895,-0.06705895627458830,0.021506713420412160
64,6.3,900,0.37576939220041400,0.464335061895414460
73,6.08,899,0.28720372250541354,0.375769392200414000
151,6.0,900,0.37576939220041400,0.464335061895414460
179,5.385714285714286,895,-0.06705895627458830,0.021506713420412160
39,5.3,906,0.90716341037041676,0.995729080065417220
210,4.92,898,0.19863805281041308,0.287203722505413540
80,3.3,895,-0.06705895627458830,0.021506713420412160
8,0.3,0,-79.33333333330000000,-79.244767663604999540
140,0.0,895,-0.06705895627458830,0.021506713420412160
