pickup_zone,avg_total_amount,bkt_tip_amount,val_start,val_end
33,51.43333333333334,95,28.4368598209524830,31.06040571380461440
49,51.342,88,10.0720385709875632,12.69558446383969460
91,51.206111111111106,87,7.4484926781354318,10.07203857098756320
208,51.205000000000005,87,7.4484926781354318,10.07203857098756320
160,51.1,86,4.8249467852833004,7.44849267813543180
206,51.095555555555556,87,7.4484926781354318,10.07203857098756320
222,51.05,88,10.0720385709875632,12.69558446383969460
22,51.02,92,20.5662221423960888,23.18976803524822020
116,50.98000000000001,94,25.8133139281003516,28.43685982095248300
157,50.8,99,38.9310433923610086,41.55458928521314000
39,50.8,97,33.6839516066567458,36.30749749950887720
208,50.8,100,41.5545892852131400,44.17813517806527140
94,50.8,95,28.4368598209524830,31.06040571380461440
177,50.76,87,7.4484926781354318,10.07203857098756320
147,50.76,87,7.4484926781354318,10.07203857098756320
134,50.60874999999999,87,7.4484926781354318,10.07203857098756320
33,50.58565217391305,88,10.0720385709875632,12.69558446383969460
197,50.560625,87,7.4484926781354318,10.07203857098756320
141,50.45,95,28.4368598209524830,31.06040571380461440
93,50.42,88,10.0720385709875632,12.69558446383969460
8,50.39208462974483,87,7.4484926781354318,10.07203857098756320
256,50.37875,87,7.4484926781354318,10.07203857098756320
199,50.33153846153846,86,4.8249467852833004,7.44849267813543180
180,50.31,103,49.4252269637695342,52.04877285662166560
6,50.3,102,46.8016810709174028,49.42522696376953420
172,50.24222222222223,91,17.9426762495439574,20.56622214239608880
157,50.0,103,49.4252269637695342,52.04877285662166560
10,50.0,86,4.8249467852833004,7.44849267813543180
94,49.88,101,44.1781351780652714,46.80168107091740280
118,49.84,88,10.0720385709875632,12.69558446383969460
188,49.8,93,23.1897680352482202,25.81331392810035160
75,49.8,101,44.1781351780652714,46.80168107091740280
259,49.75950819672129,87,7.4484926781354318,10.07203857098756320
67,49.75,87,7.4484926781354318,10.07203857098756320
248,49.7,98,36.3074974995088772,38.93104339236100860
122,49.57888888888889,86,4.8249467852833004,7.44849267813543180
229,49.56321809276853,87,7.4484926781354318,10.07203857098756320
7,49.56,87,7.4484926781354318,10.07203857098756320
226,49.555245398773046,87,7.4484926781354318,10.07203857098756320
15,49.436,92,20.5662221423960888,23.18976803524822020
117,49.36408753568022,87,7.4484926781354318,10.07203857098756320
85,49.340865509199276,87,7.4484926781354318,10.07203857098756320
186,49.32,87,7.4484926781354318,10.07203857098756320
43,49.3,101,44.1781351780652714,46.80168107091740280
199,49.3,91,17.9426762495439574,20.56622214239608880
102,49.015,87,7.4484926781354318,10.07203857098756320
58,49.00142857142857,86,4.8249467852833004,7.44849267813543180
57,48.96333333333333,86,4.8249467852833004,7.44849267813543180
69,48.96,87,7.4484926781354318,10.07203857098756320
137,48.87283649393867,87,7.4484926781354318,10.07203857098756320
252,48.845,87,7.4484926781354318,10.07203857098756320
53,48.84,91,17.9426762495439574,20.56622214239608880
228,48.83029411764705,87,7.4484926781354318,10.07203857098756320
88,48.8,93,23.1897680352482202,25.81331392810035160
91,48.8,101,44.1781351780652714,46.80168107091740280
236,48.796800000000005,87,7.4484926781354318,10.07203857098756320
144,48.777499999999996,87,7.4484926781354318,10.07203857098756320
155,48.708333333333336,88,10.0720385709875632,12.69558446383969460
201,48.66799999999999,87,7.4484926781354318,10.07203857098756320
84,48.660000000000004,87,7.4484926781354318,10.07203857098756320
122,48.57000000000001,87,7.4484926781354318,10.07203857098756320
36,48.489999999999995,91,17.9426762495439574,20.56622214239608880
164,48.45090295058646,87,7.4484926781354318,10.07203857098756320
154,48.42832258949323,87,7.4484926781354318,10.07203857098756320
259,48.36571428571428,91,17.9426762495439574,20.56622214239608880
240,48.328492038216346,87,7.4484926781354318,10.07203857098756320
161,48.32,90,15.3191303566918260,17.94267624954395740
127,48.3,91,17.9426762495439574,20.56622214239608880
94,48.3,91,17.9426762495439574,20.56622214239608880
68,48.3,102,46.8016810709174028,49.42522696376953420
257,48.1,87,7.4484926781354318,10.07203857098756320
175,48.06,87,7.4484926781354318,10.07203857098756320
73,48.06,87,7.4484926781354318,10.07203857098756320
49,48.032093023255804,87,7.4484926781354318,10.07203857098756320
72,47.96666666666666,94,25.8133139281003516,28.43685982095248300
145,47.93333333333334,96,31.0604057138046144,33.68395160665674580
132,47.8975,89,12.6955844638396946,15.31913035669182600
178,47.845,87,7.4484926781354318,10.07203857098756320
61,47.80125,89,12.6955844638396946,15.31913035669182600
86,47.80122807017543,87,7.4484926781354318,10.07203857098756320
193,47.8,99,38.9310433923610086,41.55458928521314000
203,47.790000000000006,87,7.4484926781354318,10.07203857098756320
157,47.63945626477547,87,7.4484926781354318,10.07203857098756320
194,47.6,86,4.8249467852833004,7.44849267813543180
106,47.57226736566179,87,7.4484926781354318,10.07203857098756320
71,47.55,93,23.1897680352482202,25.81331392810035160
127,47.545,88,10.0720385709875632,12.69558446383969460
41,47.541076923076815,87,7.4484926781354318,10.07203857098756320
72,47.48513944223111,87,7.4484926781354318,10.07203857098756320
5,47.47,84,-0.4221450004209624,2.20140089243116900
136,47.30398617511517,87,7.4484926781354318,10.07203857098756320
4,47.3,87,7.4484926781354318,10.07203857098756320
116,47.14535042735045,87,7.4484926781354318,10.07203857098756320
206,46.980000000000004,89,12.6955844638396946,15.31913035669182600
141,46.95278481012657,87,7.4484926781354318,10.07203857098756320
39,46.87570559610706,87,7.4484926781354318,10.07203857098756320
235,46.862326125072975,87,7.4484926781354318,10.07203857098756320
212,46.824285714285715,87,7.4484926781354318,10.07203857098756320
228,46.8,95,28.4368598209524830,31.06040571380461440
66,46.8,85,2.2014008924311690,4.82494678528330040
73,46.8,91,17.9426762495439574,20.56622214239608880
68,46.7930805687204,87,7.4484926781354318,10.07203857098756320
248,46.75488259109313,87,7.4484926781354318,10.07203857098756320
215,46.72923076923066,87,7.4484926781354318,10.07203857098756320
189,46.63,84,-0.4221450004209624,2.20140089243116900
227,46.55962962962964,87,7.4484926781354318,10.07203857098756320
0,46.54,88,10.0720385709875632,12.69558446383969460
220,46.52232142857142,87,7.4484926781354318,10.07203857098756320
245,46.47846153846155,87,7.4484926781354318,10.07203857098756320
129,46.445,89,12.6955844638396946,15.31913035669182600
245,46.416,93,23.1897680352482202,25.81331392810035160
6,46.38405750798725,87,7.4484926781354318,10.07203857098756320
118,46.34,89,12.6955844638396946,15.31913035669182600
259,46.31,101,44.1781351780652714,46.80168107091740280
22,46.3,96,31.0604057138046144,33.68395160665674580
94,46.3,97,33.6839516066567458,36.30749749950887720
239,46.26675756749366,87,7.4484926781354318,10.07203857098756320
87,46.230427728613535,87,7.4484926781354318,10.07203857098756320
243,46.21333333333333,87,7.4484926781354318,10.07203857098756320
65,46.0928346456693,87,7.4484926781354318,10.07203857098756320
114,46.08611258278137,87,7.4484926781354318,10.07203857098756320
71,46.074999999999996,90,15.3191303566918260,17.94267624954395740
172,46.005714285714305,87,7.4484926781354318,10.07203857098756320
31,45.98666666666667,87,7.4484926781354318,10.07203857098756320
237,45.945,89,12.6955844638396946,15.31913035669182600
75,45.89918027210889,87,7.4484926781354318,10.07203857098756320
52,45.85,88,10.0720385709875632,12.69558446383969460
82,45.8,86,4.8249467852833004,7.44849267813543180
91,45.8,100,41.5545892852131400,44.17813517806527140
55,45.8,97,33.6839516066567458,36.30749749950887720
22,45.8,95,28.4368598209524830,31.06040571380461440
162,45.655,88,10.0720385709875632,12.69558446383969460
94,45.623620689655176,87,7.4484926781354318,10.07203857098756320
86,45.55,95,28.4368598209524830,31.06040571380461440
228,45.425,90,15.3191303566918260,17.94267624954395740
126,45.395238095238106,87,7.4484926781354318,10.07203857098756320
64,45.381470588235295,87,7.4484926781354318,10.07203857098756320
171,45.36958333333335,87,7.4484926781354318,10.07203857098756320
249,45.32,87,7.4484926781354318,10.07203857098756320
180,45.31262569832403,87,7.4484926781354318,10.07203857098756320
127,45.30111111111111,87,7.4484926781354318,10.07203857098756320
79,45.3,100,41.5545892852131400,44.17813517806527140
22,45.27480392156862,87,7.4484926781354318,10.07203857098756320
244,45.225,87,7.4484926781354318,10.07203857098756320
61,45.0775,90,15.3191303566918260,17.94267624954395740
198,45.05,91,17.9426762495439574,20.56622214239608880
230,45.00714285714285,86,4.8249467852833004,7.44849267813543180
23,44.975,87,7.4484926781354318,10.07203857098756320
45,44.96256809338522,87,7.4484926781354318,10.07203857098756320
30,44.93860465116279,87,7.4484926781354318,10.07203857098756320
55,44.900000000000006,87,7.4484926781354318,10.07203857098756320
67,44.8,86,4.8249467852833004,7.44849267813543180
74,44.8,99,38.9310433923610086,41.55458928521314000
131,44.72851906500328,84,-0.4221450004209624,2.20140089243116900
46,44.655,87,7.4484926781354318,10.07203857098756320
192,44.584999999999994,87,7.4484926781354318,10.07203857098756320
105,44.56666666666666,91,17.9426762495439574,20.56622214239608880
96,44.52943925233644,87,7.4484926781354318,10.07203857098756320
43,44.44229885057474,87,7.4484926781354318,10.07203857098756320
145,44.33456239870332,87,7.4484926781354318,10.07203857098756320
86,44.3,99,38.9310433923610086,41.55458928521314000
4,44.3,85,2.2014008924311690,4.82494678528330040
51,44.2103738317757,87,7.4484926781354318,10.07203857098756320
255,44.102,87,7.4484926781354318,10.07203857098756320
36,44.09064356435645,87,7.4484926781354318,10.07203857098756320
191,43.93543689320388,87,7.4484926781354318,10.07203857098756320
175,43.864999999999995,88,10.0720385709875632,12.69558446383969460
253,43.84905241935486,87,7.4484926781354318,10.07203857098756320
116,43.8,99,38.9310433923610086,41.55458928521314000
155,43.8,99,38.9310433923610086,41.55458928521314000
88,43.8,99,38.9310433923610086,41.55458928521314000
93,43.75,87,7.4484926781354318,10.07203857098756320
99,43.65,87,7.4484926781354318,10.07203857098756320
17,43.633333333333326,87,7.4484926781354318,10.07203857098756320
1,43.55,86,4.8249467852833004,7.44849267813543180
198,43.547000000000004,87,7.4484926781354318,10.07203857098756320
135,43.5,87,7.4484926781354318,10.07203857098756320
150,43.373698630136985,86,4.8249467852833004,7.44849267813543180
193,43.34318181818182,87,7.4484926781354318,10.07203857098756320
72,43.3,99,38.9310433923610086,41.55458928521314000
53,43.22090909090909,87,7.4484926781354318,10.07203857098756320
122,43.2,89,12.6955844638396946,15.31913035669182600
174,43.155,87,7.4484926781354318,10.07203857098756320
132,43.05705882352942,87,7.4484926781354318,10.07203857098756320
113,42.97622222222222,87,7.4484926781354318,10.07203857098756320
163,42.92666666666667,87,7.4484926781354318,10.07203857098756320
118,42.85,87,7.4484926781354318,10.07203857098756320
7,42.803333333333335,86,4.8249467852833004,7.44849267813543180
105,42.68729166666666,87,7.4484926781354318,10.07203857098756320
33,42.68089887640449,87,7.4484926781354318,10.07203857098756320
88,42.6292,86,4.8249467852833004,7.44849267813543180
9,42.6,98,36.3074974995088772,38.93104339236100860
71,42.57806451612903,87,7.4484926781354318,10.07203857098756320
130,42.504999999999995,87,7.4484926781354318,10.07203857098756320
92,42.4962043795621,84,-0.4221450004209624,2.20140089243116900
130,42.3,89,12.6955844638396946,15.31913035669182600
15,42.28040000000001,89,12.6955844638396946,15.31913035669182600
18,42.275,87,7.4484926781354318,10.07203857098756320
151,42.26125,86,4.8249467852833004,7.44849267813543180
152,42.2325,87,7.4484926781354318,10.07203857098756320
68,42.1,98,36.3074974995088772,38.93104339236100860
13,42.0175,86,4.8249467852833004,7.44849267813543180
52,41.917142857142856,86,4.8249467852833004,7.44849267813543180
175,41.8,98,36.3074974995088772,38.93104339236100860
168,41.8,86,4.8249467852833004,7.44849267813543180
212,41.8,91,17.9426762495439574,20.56622214239608880
178,41.78207317073171,84,-0.4221450004209624,2.20140089243116900
31,41.7,91,17.9426762495439574,20.56622214239608880
135,41.6,98,36.3074974995088772,38.93104339236100860
201,41.6,91,17.9426762495439574,20.56622214239608880
15,41.48905511811025,87,7.4484926781354318,10.07203857098756320
26,41.35,87,7.4484926781354318,10.07203857098756320
165,41.33,87,7.4484926781354318,10.07203857098756320
204,41.26,86,4.8249467852833004,7.44849267813543180
61,41.18023255813953,87,7.4484926781354318,10.07203857098756320
125,41.16,86,4.8249467852833004,7.44849267813543180
43,41.15,94,25.8133139281003516,28.43685982095248300
238,40.970000000000006,86,4.8249467852833004,7.44849267813543180
130,40.926,86,4.8249467852833004,7.44849267813543180
251,40.872499999999995,87,7.4484926781354318,10.07203857098756320
244,40.825,85,2.2014008924311690,4.82494678528330040
78,40.8,89,12.6955844638396946,15.31913035669182600
116,40.8,98,36.3074974995088772,38.93104339236100860
71,40.8,95,28.4368598209524830,31.06040571380461440
162,40.8,95,28.4368598209524830,31.06040571380461440
186,40.8,93,23.1897680352482202,25.81331392810035160
99,40.6925,86,4.8249467852833004,7.44849267813543180
197,40.6,95,28.4368598209524830,31.06040571380461440
219,40.591368421052586,84,-0.4221450004209624,2.20140089243116900
61,40.55,95,28.4368598209524830,31.06040571380461440
44,40.38,87,7.4484926781354318,10.07203857098756320
255,40.31,99,38.9310433923610086,41.55458928521314000
141,40.31,99,38.9310433923610086,41.55458928521314000
137,40.30231122967909,86,4.8249467852833004,7.44849267813543180
171,40.3,96,31.0604057138046144,33.68395160665674580
256,40.3,99,38.9310433923610086,41.55458928521314000
118,40.3,99,38.9310433923610086,41.55458928521314000
221,40.22865384615386,84,-0.4221450004209624,2.20140089243116900
143,40.05,95,28.4368598209524830,31.06040571380461440
236,40.0,92,20.5662221423960888,23.18976803524822020
69,40.0,88,10.0720385709875632,12.69558446383969460
146,39.96,86,4.8249467852833004,7.44849267813543180
216,39.87375,86,4.8249467852833004,7.44849267813543180
133,39.83166666666668,86,4.8249467852833004,7.44849267813543180
33,39.8,98,36.3074974995088772,38.93104339236100860
112,39.75,87,7.4484926781354318,10.07203857098756320
88,39.614285714285714,87,7.4484926781354318,10.07203857098756320
223,39.575,88,10.0720385709875632,12.69558446383969460
188,39.52,92,20.5662221423960888,23.18976803524822020
131,39.40989124737984,85,2.2014008924311690,4.82494678528330040
161,39.368461538461546,87,7.4484926781354318,10.07203857098756320
205,39.36,84,-0.4221450004209624,2.20140089243116900
175,39.324444444444445,86,4.8249467852833004,7.44849267813543180
176,39.3,84,-0.4221450004209624,2.20140089243116900
216,39.3,99,38.9310433923610086,41.55458928521314000
70,39.270055172413784,86,4.8249467852833004,7.44849267813543180
65,39.18,92,20.5662221423960888,23.18976803524822020
52,39.15,89,12.6955844638396946,15.31913035669182600
251,39.11,88,10.0720385709875632,12.69558446383969460
155,39.09,86,4.8249467852833004,7.44849267813543180
35,39.089999999999996,87,7.4484926781354318,10.07203857098756320
74,38.97323529411764,87,7.4484926781354318,10.07203857098756320
37,38.84,86,4.8249467852833004,7.44849267813543180
129,38.82,87,7.4484926781354318,10.07203857098756320
228,38.8,97,33.6839516066567458,36.30749749950887720
116,38.8,97,33.6839516066567458,36.30749749950887720
113,38.8,97,33.6839516066567458,36.30749749950887720
89,38.8,86,4.8249467852833004,7.44849267813543180
244,38.75,86,4.8249467852833004,7.44849267813543180
128,38.721029065200185,84,-0.4221450004209624,2.20140089243116900
151,38.55,97,33.6839516066567458,36.30749749950887720
243,38.52,89,12.6955844638396946,15.31913035669182600
78,38.5,87,7.4484926781354318,10.07203857098756320
29,38.48,87,7.4484926781354318,10.07203857098756320
251,38.28,86,4.8249467852833004,7.44849267813543180
249,38.2125,86,4.8249467852833004,7.44849267813543180
178,38.164,86,4.8249467852833004,7.44849267813543180
188,38.11333333333334,87,7.4484926781354318,10.07203857098756320
72,38.05,97,33.6839516066567458,36.30749749950887720
-1,37.997961295524995,86,4.8249467852833004,7.44849267813543180
49,37.98,89,12.6955844638396946,15.31913035669182600
103,37.8,95,28.4368598209524830,31.06040571380461440
174,37.8,86,4.8249467852833004,7.44849267813543180
19,37.8,95,28.4368598209524830,31.06040571380461440
61,37.712222222222216,91,17.9426762495439574,20.56622214239608880
34,37.6613953488372,84,-0.4221450004209624,2.20140089243116900
152,37.410000000000004,86,4.8249467852833004,7.44849267813543180
63,37.3,93,23.1897680352482202,25.81331392810035160
144,37.3,95,28.4368598209524830,31.06040571380461440
156,37.28,90,15.3191303566918260,17.94267624954395740
247,37.224999999999994,86,4.8249467852833004,7.44849267813543180
127,37.13,96,31.0604057138046144,33.68395160665674580
65,37.1,95,28.4368598209524830,31.06040571380461440
94,37.079516129032264,86,4.8249467852833004,7.44849267813543180
68,37.05,93,23.1897680352482202,25.81331392810035160
119,36.924615384615386,86,4.8249467852833004,7.44849267813543180
91,36.885714285714286,86,4.8249467852833004,7.44849267813543180
51,36.8,91,17.9426762495439574,20.56622214239608880
163,36.8,91,17.9426762495439574,20.56622214239608880
79,36.77986394557822,86,4.8249467852833004,7.44849267813543180
242,36.655,86,4.8249467852833004,7.44849267813543180
15,36.63,96,31.0604057138046144,33.68395160665674580
135,36.54272727272728,86,4.8249467852833004,7.44849267813543180
35,36.45285714285715,86,4.8249467852833004,7.44849267813543180
181,36.44142857142857,86,4.8249467852833004,7.44849267813543180
118,36.427499999999995,86,4.8249467852833004,7.44849267813543180
95,36.376666666666665,86,4.8249467852833004,7.44849267813543180
134,36.363076923076925,86,4.8249467852833004,7.44849267813543180
203,36.348,86,4.8249467852833004,7.44849267813543180
132,36.3,96,31.0604057138046144,33.68395160665674580
33,36.3,92,20.5662221423960888,23.18976803524822020
19,36.3,91,17.9426762495439574,20.56622214239608880
46,36.24875,86,4.8249467852833004,7.44849267813543180
180,36.233333333333334,94,25.8133139281003516,28.43685982095248300
17,36.205000000000005,86,4.8249467852833004,7.44849267813543180
196,36.14314606741574,84,-0.4221450004209624,2.20140089243116900
19,36.095,87,7.4484926781354318,10.07203857098756320
31,36.093333333333334,93,23.1897680352482202,25.81331392810035160
1,35.82666666666667,84,-0.4221450004209624,2.20140089243116900
255,35.8074074074074,86,4.8249467852833004,7.44849267813543180
15,35.8,93,23.1897680352482202,25.81331392810035160
175,35.8,96,31.0604057138046144,33.68395160665674580
198,35.77281553398057,86,4.8249467852833004,7.44849267813543180
144,35.745,86,4.8249467852833004,7.44849267813543180
228,35.72417112299467,86,4.8249467852833004,7.44849267813543180
126,35.6433870967742,86,4.8249467852833004,7.44849267813543180
79,35.6,96,31.0604057138046144,33.68395160665674580
23,35.57333333333334,86,4.8249467852833004,7.44849267813543180
170,35.4775,84,-0.4221450004209624,2.20140089243116900
37,35.45,85,2.2014008924311690,4.82494678528330040
122,35.44872340425531,84,-0.4221450004209624,2.20140089243116900
103,35.41125,86,4.8249467852833004,7.44849267813543180
197,35.40386363636364,86,4.8249467852833004,7.44849267813543180
127,35.381413043478254,86,4.8249467852833004,7.44849267813543180
13,35.38,85,2.2014008924311690,4.82494678528330040
91,35.3,97,33.6839516066567458,36.30749749950887720
206,35.04895833333334,86,4.8249467852833004,7.44849267813543180
158,34.885,86,4.8249467852833004,7.44849267813543180
74,34.87188405797101,86,4.8249467852833004,7.44849267813543180
9,34.85146341463414,86,4.8249467852833004,7.44849267813543180
161,34.82087719298246,86,4.8249467852833004,7.44849267813543180
180,34.8,92,20.5662221423960888,23.18976803524822020
201,34.8,90,15.3191303566918260,17.94267624954395740
256,34.72,86,4.8249467852833004,7.44849267813543180
162,34.71857142857142,86,4.8249467852833004,7.44849267813543180
63,34.69199999999999,86,4.8249467852833004,7.44849267813543180
132,34.61539682539682,86,4.8249467852833004,7.44849267813543180
15,34.614285714285714,91,17.9426762495439574,20.56622214239608880
143,34.580460614152145,86,4.8249467852833004,7.44849267813543180
180,34.55,91,17.9426762495439574,20.56622214239608880
86,34.516239999999996,86,4.8249467852833004,7.44849267813543180
245,34.444843276036366,86,4.8249467852833004,7.44849267813543180
26,34.39,86,4.8249467852833004,7.44849267813543180
226,34.33952720785011,86,4.8249467852833004,7.44849267813543180
164,34.28372726177574,86,4.8249467852833004,7.44849267813543180
147,34.105000000000004,86,4.8249467852833004,7.44849267813543180
229,34.06302163293748,86,4.8249467852833004,7.44849267813543180
73,33.99,86,4.8249467852833004,7.44849267813543180
109,33.98357142857143,86,4.8249467852833004,7.44849267813543180
96,33.96666666666666,95,28.4368598209524830,31.06040571380461440
202,33.96,86,4.8249467852833004,7.44849267813543180
0,33.910000000000004,86,4.8249467852833004,7.44849267813543180
53,33.85382352941176,86,4.8249467852833004,7.44849267813543180
154,33.84837646975173,86,4.8249467852833004,7.44849267813543180
68,33.8,95,28.4368598209524830,31.06040571380461440
56,33.8,95,28.4368598209524830,31.06040571380461440
198,33.8,95,28.4368598209524830,31.06040571380461440
36,33.77637351778654,86,4.8249467852833004,7.44849267813543180
97,33.661764705882355,86,4.8249467852833004,7.44849267813543180
61,33.66,92,20.5662221423960888,23.18976803524822020
31,33.6,90,15.3191303566918260,17.94267624954395740
136,33.56634843476571,86,4.8249467852833004,7.44849267813543180
65,33.557595505617996,86,4.8249467852833004,7.44849267813543180
116,33.4633049535603,86,4.8249467852833004,7.44849267813543180
201,33.450588235294106,86,4.8249467852833004,7.44849267813543180
165,33.37875,86,4.8249467852833004,7.44849267813543180
34,33.36,86,4.8249467852833004,7.44849267813543180
28,33.35,86,4.8249467852833004,7.44849267813543180
84,33.3,95,28.4368598209524830,31.06040571380461440
127,33.3,95,28.4368598209524830,31.06040571380461440
180,33.21684420772302,86,4.8249467852833004,7.44849267813543180
72,33.19558041958041,86,4.8249467852833004,7.44849267813543180
51,33.169982142857165,86,4.8249467852833004,7.44849267813543180
208,33.10297872340425,84,-0.4221450004209624,2.20140089243116900
117,33.07613092797547,86,4.8249467852833004,7.44849267813543180
4,33.07,84,-0.4221450004209624,2.20140089243116900
157,33.059796626984074,86,4.8249467852833004,7.44849267813543180
105,33.04357142857143,86,4.8249467852833004,7.44849267813543180
6,32.91333895446877,86,4.8249467852833004,7.44849267813543180
191,32.893319238900645,86,4.8249467852833004,7.44849267813543180
240,32.880536820371,86,4.8249467852833004,7.44849267813543180
193,32.84795698924731,86,4.8249467852833004,7.44849267813543180
220,32.81479768786127,86,4.8249467852833004,7.44849267813543180
241,32.8,87,7.4484926781354318,10.07203857098756320
137,32.75764754323588,84,-0.4221450004209624,2.20140089243116900
237,32.72428571428571,86,4.8249467852833004,7.44849267813543180
239,32.71630090904339,86,4.8249467852833004,7.44849267813543180
68,32.71205390334569,86,4.8249467852833004,7.44849267813543180
85,32.63757965564976,86,4.8249467852833004,7.44849267813543180
115,32.63333333333333,84,-0.4221450004209624,2.20140089243116900
103,32.605000000000004,87,7.4484926781354318,10.07203857098756320
106,32.58245326336515,86,4.8249467852833004,7.44849267813543180
192,32.53911764705883,86,4.8249467852833004,7.44849267813543180
121,32.5,85,2.2014008924311690,4.82494678528330040
159,32.46,86,4.8249467852833004,7.44849267813543180
18,32.45,86,4.8249467852833004,7.44849267813543180
87,32.426991949734976,86,4.8249467852833004,7.44849267813543180
22,32.414957627118675,86,4.8249467852833004,7.44849267813543180
235,32.41320314228843,86,4.8249467852833004,7.44849267813543180
96,32.321477927063356,86,4.8249467852833004,7.44849267813543180
49,32.31842105263157,86,4.8249467852833004,7.44849267813543180
259,32.3,89,12.6955844638396946,15.31913035669182600
247,32.3,87,7.4484926781354318,10.07203857098756320
39,32.26466092943197,86,4.8249467852833004,7.44849267813543180
64,32.25589861751152,86,4.8249467852833004,7.44849267813543180
163,32.24,86,4.8249467852833004,7.44849267813543180
8,32.22229930751502,86,4.8249467852833004,7.44849267813543180
41,32.18948708219713,86,4.8249467852833004,7.44849267813543180
61,32.17384615384618,86,4.8249467852833004,7.44849267813543180
30,32.1019634703196,86,4.8249467852833004,7.44849267813543180
248,32.0629653751031,86,4.8249467852833004,7.44849267813543180
56,32.059090909090905,86,4.8249467852833004,7.44849267813543180
45,32.05857927786495,86,4.8249467852833004,7.44849267813543180
114,31.952246292527164,86,4.8249467852833004,7.44849267813543180
215,31.93370239869937,86,4.8249467852833004,7.44849267813543180
75,31.915586902103865,86,4.8249467852833004,7.44849267813543180
43,31.890789993416647,86,4.8249467852833004,7.44849267813543180
145,31.890010515247393,86,4.8249467852833004,7.44849267813543180
55,31.85979166666667,86,4.8249467852833004,7.44849267813543180
222,31.805,85,2.2014008924311690,4.82494678528330040
113,31.8,94,25.8133139281003516,28.43685982095248300
33,31.79938028169016,86,4.8249467852833004,7.44849267813543180
227,31.75822802197805,86,4.8249467852833004,7.44849267813543180
57,31.68,85,2.2014008924311690,4.82494678528330040
172,31.660216802167966,86,4.8249467852833004,7.44849267813543180
129,31.65571428571429,86,4.8249467852833004,7.44849267813543180
212,31.572352941176472,86,4.8249467852833004,7.44849267813543180
236,31.385221238938048,86,4.8249467852833004,7.44849267813543180
255,31.3,91,17.9426762495439574,20.56622214239608880
71,31.3,92,20.5662221423960888,23.18976803524822020
253,31.200073815073743,86,4.8249467852833004,7.44849267813543180
171,31.175018094089197,86,4.8249467852833004,7.44849267813543180
219,31.16107692307692,85,2.2014008924311690,4.82494678528330040
15,31.10772209567201,86,4.8249467852833004,7.44849267813543180
52,31.087500000000002,85,2.2014008924311690,4.82494678528330040
4,31.0,86,4.8249467852833004,7.44849267813543180
141,30.95528271405494,86,4.8249467852833004,7.44849267813543180
93,30.90666666666667,86,4.8249467852833004,7.44849267813543180
188,30.839500000000005,86,4.8249467852833004,7.44849267813543180
222,30.826666666666668,86,4.8249467852833004,7.44849267813543180
135,30.8,94,25.8133139281003516,28.43685982095248300
79,30.8,94,25.8133139281003516,28.43685982095248300
71,30.676060606060602,86,4.8249467852833004,7.44849267813543180
193,30.599999999999998,93,23.1897680352482202,25.81331392810035160
77,30.58,85,2.2014008924311690,4.82494678528330040
67,30.485454545454548,84,-0.4221450004209624,2.20140089243116900
139,30.38,86,4.8249467852833004,7.44849267813543180
112,30.36,86,4.8249467852833004,7.44849267813543180
259,30.35550561797753,86,4.8249467852833004,7.44849267813543180
160,30.3,95,28.4368598209524830,31.06040571380461440
94,30.3,94,25.8133139281003516,28.43685982095248300
223,30.29,86,4.8249467852833004,7.44849267813543180
113,30.216163265306143,86,4.8249467852833004,7.44849267813543180
150,30.1,94,25.8133139281003516,28.43685982095248300
88,30.049999999999997,89,12.6955844638396946,15.31913035669182600
245,29.8,94,25.8133139281003516,28.43685982095248300
61,29.799999999999997,93,23.1897680352482202,25.81331392810035160
19,29.73,86,4.8249467852833004,7.44849267813543180
77,29.497500000000002,84,-0.4221450004209624,2.20140089243116900
137,29.474987259152048,85,2.2014008924311690,4.82494678528330040
31,29.37625,86,4.8249467852833004,7.44849267813543180
242,29.35,85,2.2014008924311690,4.82494678528330040
257,29.3,86,4.8249467852833004,7.44849267813543180
198,29.05,93,23.1897680352482202,25.81331392810035160
169,28.8,84,-0.4221450004209624,2.20140089243116900
128,28.740147058823524,85,2.2014008924311690,4.82494678528330040
159,28.5,93,23.1897680352482202,25.81331392810035160
7,28.3,93,23.1897680352482202,25.81331392810035160
243,28.100769230769234,86,4.8249467852833004,7.44849267813543180
155,28.025,87,7.4484926781354318,10.07203857098756320
33,27.9,93,23.1897680352482202,25.81331392810035160
247,27.8,89,12.6955844638396946,15.31913035669182600
193,27.8,91,17.9426762495439574,20.56622214239608880
251,27.524,85,2.2014008924311690,4.82494678528330040
14,27.36,85,2.2014008924311690,4.82494678528330040
50,27.3,87,7.4484926781354318,10.07203857098756320
93,27.13,93,23.1897680352482202,25.81331392810035160
25,27.12076923076923,85,2.2014008924311690,4.82494678528330040
180,27.0,93,23.1897680352482202,25.81331392810035160
92,26.889285714285712,85,2.2014008924311690,4.82494678528330040
56,26.8,90,15.3191303566918260,17.94267624954395740
142,26.73,84,-0.4221450004209624,2.20140089243116900
196,26.595833333333335,85,2.2014008924311690,4.82494678528330040
68,26.55,92,20.5662221423960888,23.18976803524822020
9,26.55,91,17.9426762495439574,20.56622214239608880
76,26.3,94,25.8133139281003516,28.43685982095248300
105,26.3,92,20.5662221423960888,23.18976803524822020
54,26.16,85,2.2014008924311690,4.82494678528330040
