pickup_zone,avg_passenger_count,bkt_tip_amount,tip_amount_start,tip_amount_end
208,1.67084691233174,88,10.072038570987559,12.69558446383968
249,1.6708470353455758,86,4.824946785283288,7.448492678135409
8,1.670846949409169,92,20.56622214239607,23.189768035248193
186,1.6708469436601008,88,10.072038570987559,12.69558446383968
41,1.670846759139389,160,198.96734285634102,201.59088874919314
219,1.6708470353455758,93,23.189768035248193,25.813313928100342
127,1.67084691233174,91,17.94267624954395,20.56622214239607
70,1.670846850824839,112,73.0371399994387,75.66068589229081
245,1.670846850824839,103,49.425226963769546,52.04877285662167
-1,1.670846850824839,156,188.47315928493248,191.0967051777846
164,1.6708643787305402,86,4.824946785283288,7.448492678135409
39,1.670846850824839,102,46.80168107091737,49.425226963769546
-1,1.67084691233174,131,122.88451196362922,125.50805785648134
215,1.670846850824839,106,57.29586464232591,59.91941053517803
227,1.6708468519746256,93,23.189768035248193,25.813313928100342
248,1.670846667453939,114,78.28423178514294,80.90777767799511
180,1.6708467904677187,94,25.813313928100342,28.436859820952463
118,1.670846850824839,91,17.94267624954395,20.56622214239607
141,1.6708181089172542,85,2.2014008924311668,4.824946785283288
172,1.6707190522260167,84,-0.4221450004209828,2.2014008924311668
172,1.6708148010815553,85,2.2014008924311668,4.824946785283288
71,1.670846974988473,89,12.69558446383968,15.319130356691801
74,1.670846850824839,99,38.931043392361005,41.554589285213126
91,1.670846850824839,100,41.554589285213126,44.17813517806525
134,1.6708470387950904,86,4.824946785283288,7.448492678135409
105,1.670846484083039,97,33.683951606656734,36.307497499508884
79,1.670846850824839,108,62.54295642803015,65.16650232088233
244,1.67084691233174,87,7.448492678135409,10.072038570987559
251,1.670846850824839,113,75.66068589229081,78.28423178514294
50,1.67084691233174,88,10.072038570987559,12.69558446383968
34,1.670846850824839,85,2.2014008924311668,4.824946785283288
145,1.6706094633012891,85,2.2014008924311668,4.824946785283288
116,1.6708469166473208,89,12.69558446383968,15.319130356691801
131,1.6708492433165234,93,23.189768035248193,25.813313928100342
161,1.6708473612792019,86,4.824946785283288,7.448492678135409
60,1.670846453904448,85,2.2014008924311668,4.824946785283288
114,1.6708474518151653,91,17.94267624954395,20.56622214239607
206,1.6708471744577171,86,4.824946785283288,7.448492678135409
215,1.670846850824839,102,46.80168107091737,49.425226963769546
196,1.6708492108367725,84,-0.4221450004209828,2.2014008924311668
94,1.67084691233174,91,17.94267624954395,20.56622214239607
75,1.670846850824839,114,78.28423178514294,80.90777767799511
229,1.670846850824839,112,73.0371399994387,75.66068589229081
245,1.67084691233174,100,41.554589285213126,44.17813517806525
7,1.6708468821531854,86,4.824946785283288,7.448492678135409
85,1.670846850824839,122,99.27259892796002,101.89614482081214
39,1.6708466070967851,93,23.189768035248193,25.813313928100342
82,1.670846791617489,84,-0.4221450004209828,2.2014008924311668
117,1.6708460871626147,105,54.67231874947379,57.29586464232591
52,1.6708468206462816,90,15.319130356691801,17.94267624954395
90,1.6708470353455758,85,2.2014008924311668,4.824946785283288
157,1.670865385488932,85,2.2014008924311668,4.824946785283288
240,1.6708414826144087,89,12.69558446383968,15.319130356691801
239,1.6708469131978818,92,20.56622214239607,23.189768035248193
191,1.670846667453939,190,277.67371964190494,280.29726553475706
44,1.670846850824839,85,2.2014008924311668,4.824946785283288
239,1.670846850824839,198,298.662086784722,301.28563267757414
87,1.6708470968525106,99,38.931043392361005,41.554589285213126
72,1.67084691233174,97,33.683951606656734,36.307497499508884
89,1.670846850824839,85,2.2014008924311668,4.824946785283288
34,1.670846850824839,95,28.436859820952463,31.060405713804585
136,1.6709681538398446,84,-0.4221450004209828,2.2014008924311668
116,1.6708401376231135,86,4.824946785283288,7.448492678135409
144,1.6708463018617745,87,7.448492678135409,10.072038570987559
75,1.670846850824839,122,99.27259892796002,101.89614482081214
68,1.6708469146313476,90,15.319130356691801,17.94267624954395
75,1.6708471710080794,92,20.56622214239607,23.189768035248193
192,1.670846850824839,89,12.69558446383968,15.319130356691801
79,1.670846850824839,122,99.27259892796002,101.89614482081214
92,1.6708467206275133,87,7.448492678135409,10.072038570987559
116,1.6708470051670272,95,28.436859820952463,31.060405713804585
134,1.6708466384250928,88,10.072038570987559,12.69558446383968
13,1.6708470051670272,89,12.69558446383968,15.319130356691801
94,1.670846850824839,101,44.17813517806525,46.80168107091737
251,1.670846850824839,103,49.425226963769546,52.04877285662167
7,1.670846759139389,89,12.69558446383968,15.319130356691801
157,1.6708431005037945,87,7.448492678135409,10.072038570987559
15,1.670847410137059,89,12.69558446383968,15.319130356691801
-1,1.6708478685653176,103,49.425226963769546,52.04877285662167
208,1.670847296322206,84,-0.4221450004209828,2.2014008924311668
245,1.6708466686036751,92,20.56622214239607,23.189768035248193
9,1.670847047993824,85,2.2014008924311668,4.824946785283288
229,1.670846670903149,99,38.931043392361005,41.554589285213126
85,1.670846850824839,110,67.79004821373445,70.41359410658657
197,1.6708469738386522,90,15.319130356691801,17.94267624954395
13,1.6708469436601008,86,4.824946785283288,7.448492678135409
70,1.670846850824839,104,52.04877285662167,54.67231874947379
70,1.6708424637921282,85,2.2014008924311668,4.824946785283288
208,1.6708466999319969,87,7.448492678135409,10.072038570987559
216,1.670846850824839,99,38.931043392361005,41.554589285213126
15,1.670846669753412,91,17.94267624954395,20.56622214239607
71,1.6708469436601008,97,33.683951606656734,36.307497499508884
191,1.6708468542742003,89,12.69558446383968,15.319130356691801
133,1.67084691233174,91,17.94267624954395,20.56622214239607
219,1.670846850824839,97,33.683951606656734,36.307497499508884
137,1.670846850824839,133,128.13160374933346,130.7551496421856
177,1.670846759139389,85,2.2014008924311668,4.824946785283288
217,1.670846850824839,88,10.072038570987559,12.69558446383968
226,1.670846850824839,94,25.813313928100342,28.436859820952463
229,1.6708381525175418,86,4.824946785283288,7.448492678135409
131,1.6708470353455758,112,73.0371399994387,75.66068589229081
117,1.670846850824839,98,36.307497499508884,38.931043392361005
49,1.670846850824839,99,38.931043392361005,41.554589285213126
157,1.670846759139389,99,38.931043392361005,41.554589285213126
222,1.670846850824839,89,12.69558446383968,15.319130356691801
147,1.670846850824839,87,7.448492678135409,10.072038570987559
97,1.670846669753412,88,10.072038570987559,12.69558446383968
175,1.6708463622189897,87,7.448492678135409,10.072038570987559
122,1.670846850824839,89,12.69558446383968,15.319130356691801
61,1.670846976138294,91,17.94267624954395,20.56622214239607
219,1.6708468206462816,95,28.436859820952463,31.060405713804585
117,1.6708468206462816,108,62.54295642803015,65.16650232088233
95,1.67084691233174,87,7.448492678135409,10.072038570987559
99,1.670846637275365,87,7.448492678135409,10.072038570987559
145,1.670845948003154,87,7.448492678135409,10.072038570987559
49,1.6708546513243467,84,-0.4221450004209828,2.2014008924311668
43,1.67084825798155,86,4.824946785283288,7.448492678135409
-1,1.670853450759381,90,15.319130356691801,17.94267624954395
79,1.6708501677211607,85,2.2014008924311668,4.824946785283288
132,1.6708496681208822,85,2.2014008924311668,4.824946785283288
33,1.6708474957934376,87,7.448492678135409,10.072038570987559
137,1.6708496589162667,93,23.189768035248193,25.813313928100342
58,1.670847200036821,86,4.824946785283288,7.448492678135409
164,1.670847440315626,93,23.189768035248193,25.813313928100342
244,1.67084691233174,85,2.2014008924311668,4.824946785283288
248,1.670846850824839,98,36.307497499508884,38.931043392361005
43,1.6708470051670272,91,17.94267624954395,20.56622214239607
175,1.670846850824839,93,23.189768035248193,25.813313928100342
245,1.670846850824839,109,65.16650232088233,67.79004821373445
94,1.670848947279774,85,2.2014008924311668,4.824946785283288
128,1.6708470364954133,94,25.813313928100342,28.436859820952463
157,1.670846850824839,103,49.425226963769546,52.04877285662167
71,1.6708470353455758,91,17.94267624954395,20.56622214239607
183,1.67084691233174,84,-0.4221450004209828,2.2014008924311668
87,1.67084691233174,103,49.425226963769546,52.04877285662167
8,1.670846850824839,75,-24.03405803609016,-21.410512143238037
72,1.6708503436757745,87,7.448492678135409,10.072038570987559
172,1.6708479125448104,89,12.69558446383968,15.319130356691801
141,1.6708472210163028,89,12.69558446383968,15.319130356691801
56,1.670846850824839,88,10.072038570987559,12.69558446383968
31,1.67084691233174,97,33.683951606656734,36.307497499508884
92,1.670846850824839,107,59.91941053517803,62.54295642803015
153,1.670846850824839,88,10.072038570987559,12.69558446383968
165,1.670846850824839,89,12.69558446383968,15.319130356691801
228,1.6708468821531854,91,17.94267624954395,20.56622214239607
39,1.670846759139389,97,33.683951606656734,36.307497499508884
-1,1.67084691233174,123,101.89614482081214,104.51969071366426
136,1.670846850824839,104,52.04877285662167,54.67231874947379
51,1.670846850824839,103,49.425226963769546,52.04877285662167
106,1.6708399031854109,84,-0.4221450004209828,2.2014008924311668
45,1.6708497525355088,85,2.2014008924311668,4.824946785283288
8,1.6708523547773666,88,10.072038570987559,12.69558446383968
133,1.670846850824839,92,20.56622214239607,23.189768035248193
112,1.6708470666739648,85,2.2014008924311668,4.824946785283288
96,1.6708466070967851,95,28.436859820952463,31.060405713804585
76,1.670846484083039,86,4.824946785283288,7.448492678135409
199,1.67084691233174,95,28.436859820952463,31.060405713804585
63,1.67084691233174,90,15.319130356691801,17.94267624954395
5,1.670846759139389,119,91.4019612494036,94.02550714225578
170,1.6708467602891504,84,-0.4221450004209828,2.2014008924311668
178,1.670846850824839,93,23.189768035248193,25.813313928100342
157,1.670846850824839,96,31.060405713804585,33.683951606656734
161,1.670846850824839,96,31.060405713804585,33.683951606656734
137,1.670849847255579,91,17.94267624954395,20.56622214239607
191,1.6708498435411774,86,4.824946785283288,7.448492678135409
9,1.670846850824839,101,44.17813517806525,46.80168107091737
33,1.67084691233174,92,20.56622214239607,23.189768035248193
135,1.67084691233174,89,12.69558446383968,15.319130356691801
172,1.67084691233174,99,38.931043392361005,41.554589285213126
172,1.6708468821531854,95,28.436859820952463,31.060405713804585
202,1.6708469738386522,85,2.2014008924311668,4.824946785283288
91,1.67084691233174,94,25.813313928100342,28.436859820952463
129,1.670846850824839,88,10.072038570987559,12.69558446383968
235,1.670846850824839,101,44.17813517806525,46.80168107091737
158,1.6708495844878648,84,-0.4221450004209828,2.2014008924311668
143,1.6708640219913897,86,4.824946785283288,7.448492678135409
154,1.670847411287002,97,33.683951606656734,36.307497499508884
248,1.6708468519746256,99,38.931043392361005,41.554589285213126
120,1.670846850824839,86,4.824946785283288,7.448492678135409
7,1.670847570229727,84,-0.4221450004209828,2.2014008924311668
18,1.6708468519746256,86,4.824946785283288,7.448492678135409
74,1.670846850824839,92,20.56622214239607,23.189768035248193
58,1.670846850824839,92,20.56622214239607,23.189768035248193
114,1.6708468206462816,107,59.91941053517803,62.54295642803015
234,1.6708469738386522,85,2.2014008924311668,4.824946785283288
118,1.670846850824839,88,10.072038570987559,12.69558446383968
240,1.6714109662132992,84,-0.4221450004209828,2.2014008924311668
240,1.6708467071662063,86,4.824946785283288,7.448492678135409
180,1.6708610068122933,84,-0.4221450004209828,2.2014008924311668
137,1.6708462888935072,89,12.69558446383968,15.319130356691801
163,1.6708468821531854,87,7.448492678135409,10.072038570987559
8,1.6708464271748613,95,28.436859820952463,31.060405713804585
46,1.670846850824839,95,28.436859820952463,31.060405713804585
62,1.670846850824839,90,15.319130356691801,17.94267624954395
137,1.670846850824839,124,104.51969071366426,107.14323660651638
49,1.670846759139389,92,20.56622214239607,23.189768035248193
144,1.670846759139389,91,17.94267624954395,20.56622214239607
212,1.670846850824839,104,52.04877285662167,54.67231874947379
119,1.670846759139389,89,12.69558446383968,15.319130356691801
106,1.6708483217978436,87,7.448492678135409,10.072038570987559
235,1.6708468821531854,122,99.27259892796002,101.89614482081214
215,1.670846141193397,90,15.319130356691801,17.94267624954395
222,1.6708445701801788,84,-0.4221450004209828,2.2014008924311668
219,1.6708464383844992,89,12.69558446383968,15.319130356691801
46,1.670846850824839,89,12.69558446383968,15.319130356691801
137,1.6708471583594569,102,46.80168107091737,49.425226963769546
235,1.6708468206462816,98,36.307497499508884,38.931043392361005
117,1.670846850824839,112,73.0371399994387,75.66068589229081
78,1.6708468206462816,90,15.319130356691801,17.94267624954395
172,1.6708465757684892,103,49.425226963769546,52.04877285662167
-1,1.6708465467396092,109,65.16650232088233,67.79004821373445
186,1.670846850824839,87,7.448492678135409,10.072038570987559
164,1.6708469134815436,97,33.683951606656734,36.307497499508884
144,1.670846850824839,89,12.69558446383968,15.319130356691801
106,1.6708468519746256,99,38.931043392361005,41.554589285213126
10,1.670846850824839,85,2.2014008924311668,4.824946785283288
14,1.6708465467396092,84,-0.4221450004209828,2.2014008924311668
96,1.670846850824839,107,59.91941053517803,62.54295642803015
73,1.670846850824839,91,17.94267624954395,20.56622214239607
7,1.670846850824839,88,10.072038570987559,12.69558446383968
99,1.670846759139389,88,10.072038570987559,12.69558446383968
72,1.6709055904804462,84,-0.4221450004209828,2.2014008924311668
87,1.670884752270163,84,-0.4221450004209828,2.2014008924311668
147,1.6708471011696322,84,-0.4221450004209828,2.2014008924311668
87,1.6708478464372258,91,17.94267624954395,20.56622214239607
180,1.6708467904677187,90,15.319130356691801,17.94267624954395
221,1.6708469146313476,87,7.448492678135409,10.072038570987559
32,1.670846850824839,143,154.3670626778548,156.9906085707069
-1,1.6708467614389122,104,52.04877285662167,54.67231874947379
257,1.670846850824839,87,7.448492678135409,10.072038570987559
171,1.6708466070967851,93,23.189768035248193,25.813313928100342
164,1.670846850824839,114,78.28423178514294,80.90777767799511
75,1.6708465455899066,126,109.76678249936856,112.39032839222068
182,1.670846850824839,85,2.2014008924311668,4.824946785283288
22,1.670846759139389,96,31.060405713804585,33.683951606656734
75,1.670846850824839,180,251.4382607133836,254.0618066062358
117,1.6705406663157332,84,-0.4221450004209828,2.2014008924311668
6,1.670849703165471,88,10.072038570987559,12.69558446383968
228,1.670848761064162,85,2.2014008924311668,4.824946785283288
145,1.6708501984201571,89,12.69558446383968,15.319130356691801
56,1.670846850824839,95,28.436859820952463,31.060405713804585
194,1.670846667453939,89,12.69558446383968,15.319130356691801
122,1.6708467010817425,85,2.2014008924311668,4.824946785283288
75,1.670846976138294,94,25.813313928100342,28.436859820952463
43,1.6708465455899066,92,20.56622214239607,23.189768035248193
147,1.6708466999319969,85,2.2014008924311668,4.824946785283288
229,1.6708469134815436,101,44.17813517806525,46.80168107091737
-1,1.6708469738386522,116,83.53132357084723,86.15486946369936
161,1.6708466686036751,91,17.94267624954395,20.56622214239607
180,1.670846484083039,83,-3.045690893273104,-0.4221450004209828
77,1.670846850824839,90,15.319130356691801,17.94267624954395
61,1.67084691233174,92,20.56622214239607,23.189768035248193
116,1.670846850824839,107,59.91941053517803,62.54295642803015
13,1.6708468206462816,87,7.448492678135409,10.072038570987559
180,1.6708465217364994,87,7.448492678135409,10.072038570987559
44,1.6708467602891504,84,-0.4221450004209828,2.2014008924311668
216,1.6708469146313476,86,4.824946785283288,7.448492678135409
150,1.6708470666739648,91,17.94267624954395,20.56622214239607
124,1.670846850824839,90,15.319130356691801,17.94267624954395
141,1.67084691233174,95,28.436859820952463,31.060405713804585
164,1.670846759139389,110,67.79004821373445,70.41359410658657
117,1.6708467289608233,114,78.28423178514294,80.90777767799511
33,1.6708468821531854,95,28.436859820952463,31.060405713804585
88,1.670846850824839,90,15.319130356691801,17.94267624954395
128,1.670846850824839,106,57.29586464232591,59.91941053517803
235,1.6708465154113183,99,38.931043392361005,41.554589285213126
95,1.6708462831794633,84,-0.4221450004209828,2.2014008924311668
118,1.6708451579256982,84,-0.4221450004209828,2.2014008924311668
159,1.6708469738386522,85,2.2014008924311668,4.824946785283288
226,1.670846944809913,92,20.56622214239607,23.189768035248193
196,1.670846759139389,112,73.0371399994387,75.66068589229081
66,1.67084691233174,84,-0.4221450004209828,2.2014008924311668
118,1.670846850824839,101,44.17813517806525,46.80168107091737
56,1.6708463168048031,84,-0.4221450004209828,2.2014008924311668
172,1.6708402026485825,86,4.824946785283288,7.448492678135409
229,1.6708431568904203,91,17.94267624954395,20.56622214239607
8,1.670845960119222,90,15.319130356691801,17.94267624954395
25,1.6708470086165172,90,15.319130356691801,17.94267624954395
76,1.6708464271748613,84,-0.4221450004209828,2.2014008924311668
31,1.670846850824839,122,99.27259892796002,101.89614482081214
-1,1.6708467301105763,106,57.29586464232591,59.91941053517803
34,1.670846759139389,94,25.813313928100342,28.436859820952463
223,1.6708466384250928,85,2.2014008924311668,4.824946785283288
87,1.670846850824839,117,86.15486946369936,88.77841535655148
117,1.670846759139389,161,201.59088874919314,204.21443464204526
161,1.6708468206462816,105,54.67231874947379,57.29586464232591
128,1.670846850824839,111,70.41359410658657,73.0371399994387
25,1.6708471710080794,85,2.2014008924311668,4.824946785283288
154,1.6708475851796325,95,28.436859820952463,31.060405713804585
65,1.6708468519746256,91,17.94267624954395,20.56622214239607
116,1.670846850824839,98,36.307497499508884,38.931043392361005
33,1.67084691233174,97,33.683951606656734,36.307497499508884
113,1.670846759139389,97,33.683951606656734,36.307497499508884
85,1.67084691233174,99,38.931043392361005,41.554589285213126
192,1.6708490786957293,84,-0.4221450004209828,2.2014008924311668
201,1.670849731140451,84,-0.4221450004209828,2.2014008924311668
155,1.6708552151963194,84,-0.4221450004209828,2.2014008924311668
39,1.6708458293488198,91,17.94267624954395,20.56622214239607
50,1.6708466801010706,84,-0.4221450004209828,2.2014008924311668
164,1.6708484845150797,91,17.94267624954395,20.56622214239607
58,1.6708453105619903,88,10.072038570987559,12.69558446383968
239,1.6708467904677187,104,52.04877285662167,54.67231874947379
162,1.6708463622189897,88,10.072038570987559,12.69558446383968
142,1.670846850824839,89,12.69558446383968,15.319130356691801
85,1.670846850824839,105,54.67231874947379,57.29586464232591
75,1.6708466070967851,105,54.67231874947379,57.29586464232591
139,1.670846850824839,86,4.824946785283288,7.448492678135409
92,1.6708431962604604,84,-0.4221450004209828,2.2014008924311668
69,1.67084682179606,86,4.824946785283288,7.448492678135409
106,1.6708391512466747,88,10.072038570987559,12.69558446383968
29,1.6708467301105763,85,2.2014008924311668,4.824946785283288
178,1.6708463958465722,87,7.448492678135409,10.072038570987559
131,1.6708468844527768,102,46.80168107091737,49.425226963769546
137,1.670846333190029,105,54.67231874947379,57.29586464232591
74,1.6708468206462816,93,23.189768035248193,25.813313928100342
157,1.670846850824839,93,23.189768035248193,25.813313928100342
61,1.6708468206462816,103,49.425226963769546,52.04877285662167
180,1.670846850824839,92,20.56622214239607,23.189768035248193
23,1.6708470514433595,85,2.2014008924311668,4.824946785283288
136,1.6708468531244127,95,28.436859820952463,31.060405713804585
206,1.6708482709634842,85,2.2014008924311668,4.824946785283288
145,1.67084691233174,102,46.80168107091737,49.425226963769546
30,1.6708472382647086,88,10.072038570987559,12.69558446383968
228,1.6708463958465722,89,12.69558446383968,15.319130356691801
259,1.670846759139389,90,15.319130356691801,17.94267624954395
235,1.6708467602891504,105,54.67231874947379,57.29586464232591
103,1.6708469738386522,88,10.072038570987559,12.69558446383968
41,1.670846667453939,83,-3.045690893273104,-0.4221450004209828
41,1.6717748221278712,84,-0.4221450004209828,2.2014008924311668
227,1.670846474332784,85,2.2014008924311668,4.824946785283288
70,1.6708489337442343,89,12.69558446383968,15.319130356691801
41,1.67084691233174,116,83.53132357084723,86.15486946369936
19,1.67084691233174,87,7.448492678135409,10.072038570987559
131,1.6708466384250928,114,78.28423178514294,80.90777767799511
70,1.670846759139389,102,46.80168107091737,49.425226963769546
6,1.670846850824839,98,36.307497499508884,38.931043392361005
68,1.670846850824839,102,46.80168107091737,49.425226963769546
22,1.67086393311566,85,2.2014008924311668,4.824946785283288
220,1.6708444850321966,85,2.2014008924311668,4.824946785283288
131,1.6708517286349436,91,17.94267624954395,20.56622214239607
197,1.670847131630506,87,7.448492678135409,10.072038570987559
239,1.670847788380132,93,23.189768035248193,25.813313928100342
164,1.6708462285701449,92,20.56622214239607,23.189768035248193
117,1.670847189687874,103,49.425226963769546,52.04877285662167
41,1.6708472463140134,93,23.189768035248193,25.813313928100342
103,1.670846364518295,86,4.824946785283288,7.448492678135409
65,1.6708468821531854,90,15.319130356691801,17.94267624954395
67,1.670846484083039,85,2.2014008924311668,4.824946785283288
251,1.67084691233174,88,10.072038570987559,12.69558446383968
253,1.6708467289608233,97,33.683951606656734,36.307497499508884
143,1.670846850824839,106,57.29586464232591,59.91941053517803
71,1.670846850824839,95,28.436859820952463,31.060405713804585
9,1.6708464875320979,87,7.448492678135409,10.072038570987559
26,1.6708466082465048,85,2.2014008924311668,4.824946785283288
216,1.6708464886817855,85,2.2014008924311668,4.824946785283288
229,1.6708467763858748,93,23.189768035248193,25.813313928100342
239,1.670846850824839,235,395.73328482025084,398.35683071310297
221,1.670846637275365,92,20.56622214239607,23.189768035248193
128,1.6708472511948456,93,23.189768035248193,25.813313928100342
159,1.67084691233174,87,7.448492678135409,10.072038570987559
109,1.6708466999319969,87,7.448492678135409,10.072038570987559
255,1.670846850824839,99,38.931043392361005,41.554589285213126
144,1.670846850824839,97,33.683951606656734,36.307497499508884
154,1.6708465757684892,133,128.13160374933346,130.7551496421856
45,1.670846850824839,106,57.29586464232591,59.91941053517803
102,1.670846484083039,84,-0.4221450004209828,2.2014008924311668
255,1.670846484083039,89,12.69558446383968,15.319130356691801
150,1.670846484083039,93,23.189768035248193,25.813313928100342
253,1.670846850824839,96,31.060405713804585,33.683951606656734
253,1.6708042890042973,84,-0.4221450004209828,2.2014008924311668
235,1.670850689974628,89,12.69558446383968,15.319130356691801
-1,1.6708470968525106,112,73.0371399994387,75.66068589229081
212,1.6708471583594569,88,10.072038570987559,12.69558446383968
171,1.6708470968525106,95,28.436859820952463,31.060405713804585
17,1.670845966448061,87,7.448492678135409,10.072038570987559
240,1.6708464852327247,105,54.67231874947379,57.29586464232591
125,1.670846850824839,88,10.072038570987559,12.69558446383968
114,1.6708468206462816,108,62.54295642803015,65.16650232088233
232,1.670846178848073,85,2.2014008924311668,4.824946785283288
232,1.6708446526724032,84,-0.4221450004209828,2.2014008924311668
6,1.6708703856325096,85,2.2014008924311668,4.824946785283288
43,1.6708455140357266,87,7.448492678135409,10.072038570987559
198,1.67084707329055,86,4.824946785283288,7.448492678135409
178,1.6708468867523707,86,4.824946785283288,7.448492678135409
253,1.6708465941639388,89,12.69558446383968,15.319130356691801
240,1.6708470086165172,95,28.436859820952463,31.060405713804585
128,1.6708470546102618,89,12.69558446383968,15.319130356691801
20,1.6708469738386522,88,10.072038570987559,12.69558446383968
72,1.670846850824839,102,46.80168107091737,49.425226963769546
9,1.6708462716831585,88,10.072038570987559,12.69558446383968
15,1.670846850824839,141,149.1199708921505,151.74351678500267
143,1.6708470353455758,107,59.91941053517803,62.54295642803015
117,1.67084691233174,102,46.80168107091737,49.425226963769546
127,1.670846850824839,92,20.56622214239607,23.189768035248193
18,1.670846850824839,104,52.04877285662167,54.67231874947379
215,1.670846850824839,147,164.86124624926327,167.48479214211545
154,1.6708466806968332,91,17.94267624954395,20.56622214239607
257,1.670846850824839,89,12.69558446383968,15.319130356691801
147,1.6708464852327247,86,4.824946785283288,7.448492678135409
87,1.6708470991522206,92,20.56622214239607,23.189768035248193
18,1.6708469157811525,85,2.2014008924311668,4.824946785283288
65,1.670846850824839,95,28.436859820952463,31.060405713804585
68,1.670846850824839,106,57.29586464232591,59.91941053517803
240,1.6708464237258516,108,62.54295642803015,65.16650232088233
182,1.670846850824839,89,12.69558446383968,15.319130356691801
114,1.670846850824839,70,-37.15178750035082,-34.52824160749867
15,1.670853670479725,85,2.2014008924311668,4.824946785283288
237,1.6708468531244127,86,4.824946785283288,7.448492678135409
141,1.670846667453939,114,78.28423178514294,80.90777767799511
96,1.6708472511948456,90,15.319130356691801,17.94267624954395
117,1.6708470980023653,101,44.17813517806525,46.80168107091737
49,1.6708468206462816,90,15.319130356691801,17.94267624954395
8,1.670846850824839,107,59.91941053517803,62.54295642803015
145,1.6708465757684892,122,99.27259892796002,101.89614482081214
41,1.670846759139389,111,70.41359410658657,73.0371399994387
154,1.671182726753499,85,2.2014008924311668,4.824946785283288
236,1.6708465881293262,86,4.824946785283288,7.448492678135409
87,1.6708415870816444,88,10.072038570987559,12.69558446383968
238,1.6708479240456866,84,-0.4221450004209828,2.2014008924311668
114,1.6708479303936492,89,12.69558446383968,15.319130356691801
41,1.6708491280856614,91,17.94267624954395,20.56622214239607
235,1.670847281373383,94,25.813313928100342,28.436859820952463
256,1.6708475912083778,85,2.2014008924311668,4.824946785283288
240,1.6708467904677187,102,46.80168107091737,49.425226963769546
116,1.670846850824839,109,65.16650232088233,67.79004821373445
161,1.670846850824839,101,44.17813517806525,46.80168107091737
128,1.670846850824839,101,44.17813517806525,46.80168107091737
7,1.670846850824839,87,7.448492678135409,10.072038570987559
22,1.670846850824839,101,44.17813517806525,46.80168107091737
51,1.670845200712946,86,4.824946785283288,7.448492678135409
196,1.6708462481137833,88,10.072038570987559,12.69558446383968
191,1.6708473451802088,88,10.072038570987559,12.69558446383968
239,1.6708461903441194,95,28.436859820952463,31.060405713804585
68,1.6708463622189897,92,20.56622214239607,23.189768035248193
239,1.6708467904677187,98,36.307497499508884,38.931043392361005
120,1.67084691233174,85,2.2014008924311668,4.824946785283288
5,1.670846759139389,113,75.66068589229081,78.28423178514294
73,1.670846637275365,87,7.448492678135409,10.072038570987559
45,1.670846850824839,101,44.17813517806525,46.80168107091737
226,1.6708759762281187,85,2.2014008924311668,4.824946785283288
240,1.6708497642450582,88,10.072038570987559,12.69558446383968
39,1.670846546453291,90,15.319130356691801,17.94267624954395
30,1.6708527107046716,86,4.824946785283288,7.448492678135409
215,1.670852564287117,89,12.69558446383968,15.319130356691801
253,1.67084682179606,92,20.56622214239607,23.189768035248193
41,1.670846850824839,112,73.0371399994387,75.66068589229081
53,1.670846791617489,88,10.072038570987559,12.69558446383968
-1,1.670846759139389,134,130.7551496421856,133.3786955350377
41,1.6708469436601008,98,36.307497499508884,38.931043392361005
212,1.670846759139389,89,12.69558446383968,15.319130356691801
239,1.6708467289608233,114,78.28423178514294,80.90777767799511
13,1.670846759139389,95,28.436859820952463,31.060405713804585
201,1.670846850824839,89,12.69558446383968,15.319130356691801
141,1.670846850824839,99,38.931043392361005,41.554589285213126
88,1.670846667453939,138,141.24933321359413,143.87287910644625
33,1.670846850824839,128,115.0138742850728,117.63742017792492
158,1.6708469157811525,85,2.2014008924311668,4.824946785283288
154,1.6708472592441412,99,38.931043392361005,41.554589285213126
208,1.67084691233174,90,15.319130356691801,17.94267624954395
74,1.67084691233174,90,15.319130356691801,17.94267624954395
52,1.6708469738386522,87,7.448492678135409,10.072038570987559
183,1.670846850824839,89,12.69558446383968,15.319130356691801
34,1.670846850824839,90,15.319130356691801,17.94267624954395
125,1.670846850824839,85,2.2014008924311668,4.824946785283288
96,1.670846759139389,97,33.683951606656734,36.307497499508884
0,1.6708468821531854,85,2.2014008924311668,4.824946785283288
31,1.6708469738386522,93,23.189768035248193,25.813313928100342
154,1.67084691233174,111,70.41359410658657,73.0371399994387
107,1.6708465455899066,84,-0.4221450004209828,2.2014008924311668
259,1.6708464237258516,92,20.56622214239607,23.189768035248193
117,1.670846791617489,97,33.683951606656734,36.307497499508884
248,1.670846759139389,253,442.95711089158925,445.5806567844414
106,1.6708465455899066,97,33.683951606656734,36.307497499508884
56,1.670846759139389,92,20.56622214239607,23.189768035248193
22,1.670846850824839,92,20.56622214239607,23.189768035248193
212,1.6708468263951795,86,4.824946785283288,7.448492678135409
117,1.6708463935472495,110,67.79004821373445,70.41359410658657
106,1.6708430174800126,89,12.69558446383968,15.319130356691801
144,1.6708461903441194,85,2.2014008924311668,4.824946785283288
256,1.67084691233174,88,10.072038570987559,12.69558446383968
145,1.670846850824839,101,44.17813517806525,46.80168107091737
49,1.6708470353455758,89,12.69558446383968,15.319130356691801
6,1.670846850824839,96,31.060405713804585,33.683951606656734
125,1.670846759139389,86,4.824946785283288,7.448492678135409
